PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;Photos;ENVOI_CARDOBS
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB1;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233763;ES;Styloctetor romanus;Styloctetor romanus (O. Pickard-Cambridge, 1873);E&S_AR_B65_T71;NHEN-34907;styloctetor romanus;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB2;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1642;ES;Xysticus ferrugineus;Xysticus ferrugineus Menge, 1876;E&S_AR_B65_T72;NHEN-34908;xysticus ferrugineus;1;;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB2;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Clubionidae;#N/A;ES;Porrhoclubiona decora;Porrhoclubiona decora (Blackwall 1859);E&S_AR_B65_T73;NHEN-34909;Porrhoclubiona decora;1;;;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B65_T74;NHEN-34910;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T75;NHEN-34911;nomisia;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T76;NHEN-34912;pelecopsis inedita;;2;;;2;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;234163;ES;Ozyptila sanctuaria;Ozyptila sanctuaria (O. Pickard-Cambridge, 1871);E&S_AR_B65_T77;NHEN-34913;ozyptila sanctuaria;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T78;NHEN-34914;nomisia;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T79;NHEN-34915;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T80;NHEN-34916;pelecopsis inedita;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;199101;GN;Xysticus;Xysticus C.L. Koch, 1835;E&S_AR_B65_T81;NHEN-34917;xysticus;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;458717;ES;Typhochrestus bogarti;Typhochrestus bogarti Bosmans, 1990;E&S_AR_B65_T82;NHEN-34918;typhochrestus bogarti;;1;;;1;DD;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1642;ES;Xysticus ferrugineus;Xysticus ferrugineus Menge, 1876;E&S_AR_B65_T83;NHEN-34919;xysticus ferrugineus;2;;;;2;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB4;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B65_T84;NHEN-34920;xysticus kochi;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B65_T85;NHEN-34921;alopecosa albofasciata;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T86;NHEN-34922;nomisia;;;2;;2;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B65_T87;NHEN-34923;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Salticidae;234020;ES;Phlegra bresnieri;Phlegra bresnieri (Lucas, 1846);E&S_AR_B65_T88;NHEN-34924;phlegra bresnieri;1;;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T89;NHEN-34925;pelecopsis inedita;1;1;;;2;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;653737;ES;Zodarion gracilitibiale;Zodarion gracilitibiale Denis, 1934;E&S_AR_B65_T90;NHEN-34926;zodarion gracitibiale;1;;;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T91;NHEN-34927;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB5;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;907604;ES;Haplodrassus rufipes;Haplodrassus rufipes (Lucas, 1846);E&S_AR_B65_T92;NHEN-34928;haplodrassus rufipes;;1;;;1;DD;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB6;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Zodariidae;199147;GN;Zodarion;Zodarion Walckenaer, 1826;E&S_AR_B65_T93;NHEN-34929;zodarion;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB7;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;233876;ES;Hogna radiata;Hogna radiata (Latreille, 1817);E&S_AR_B65_T94;NHEN-34930;hogna radiata;;;1;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB7;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B65_T95;NHEN-34931;pelecopsis inedita;2;1;;;3;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B65_T96;NHEN-34932;alopecosa albofasciata;;;3;;3;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;195247;GN;Nomisia;Nomisia De Dalmas, 1921;E&S_AR_B65_T97;NHEN-34933;nomisia;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1643;ES;Xysticus kochi;Xysticus kochi Thorell, 1872;E&S_AR_B65_T98;NHEN-34934;xysticus kochi;1;;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Thomisidae;1642;ES;Xysticus ferrugineus;Xysticus ferrugineus Menge, 1876;E&S_AR_B65_T99;NHEN-34935;xysticus ferrugineus;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB8;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233695;ES;Palliduphantes angustiformis;Palliduphantes angustiformis (Simon, 1884);E&S_AR_B65_T100;NHEN-34936;palliduphantes angustiformis;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB10;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B66_T1;NHEN-34937;pelecopsis inedita;;1;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_PB10;43.16832932;6.249752146;55;45735;45763;Oliveraie;;Pitfall;;Arachnida;Araneae;Gnaphosidae;233427;ES;Zelotes thorelli;Zelotes thorelli Simon, 1914;E&S_AR_B66_T2;NHEN-34938;zelotes thorelli;1;;;;1;LC;;;N.HENON;ECO&SOLS;45803;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD1;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B66_T3;NHEN-34939;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD1;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B66_T4;NHEN-34940;pelecopsis inedita;;1;;;1;LC;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD2;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Linyphiidae;458717;ES;Typhochrestus bogarti;Typhochrestus bogarti Bosmans, 1990;E&S_AR_B66_T5;NHEN-34941;typhochrestus bogarti;1;;;;1;DD;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Lycosidae;1894;ES;Alopecosa albofasciata;Alopecosa albofasciata (Brullé, 1832);E&S_AR_B66_T6;NHEN-34942;alopecosa albofasciata;;1;;;1;LC;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Linyphiidae;233722;ES;Pelecopsis inedita;Pelecopsis inedita (O. Pickard-Cambridge, 1875);E&S_AR_B66_T7;NHEN-34943;pelecopsis inedita;1;1;;;2;LC;Manque bulbes mâle;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_GPD3;43.16832932;6.249752146;55;45735;45763;Oliveraie;;GPD;;Arachnida;Araneae;Thomisidae;234163;ES;Ozyptila sanctuaria;Ozyptila sanctuaria (O. Pickard-Cambridge, 1871);E&S_AR_B66_T8;NHEN-34944;ozyptila sanctuaria;;3;;;3;LC;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Lycosidae;233876;ES;Hogna radiata;Hogna radiata (Latreille, 1817);E&S_AR_B66_T9;NHEN-34945;hogna radiata;;;2;;2;LC;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Cheiracanthiidae;214962;GN;Cheiracanthium;Cheiracanthium C. L. Koch, 1839;E&S_AR_B66_T10;NHEN-34946;cheiracanthium;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Oxyopidae;195621;GN;Oxyopes;Oxyopes Latreille, 1804;E&S_AR_B66_T11;NHEN-34947;oxyopes;;;5;;5;#N/A;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Gnaphosidae;184362;FM;Gnaphosidae;Gnaphosidae Pocock, 1898;E&S_AR_B66_T12;NHEN-34948;gnaphosidae;;;1;;1;#N/A;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Araneidae;195161;GN;Neoscona;Neoscona Simon, 1864;E&S_AR_B66_T13;NHEN-34949;neoscona;;;4;;4;#N/A;;;N.HENON;ECO&SOLS;45805;;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83071;La Londe-les-maures;Domaine de Tamary;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190652;RMQS_25_LONDE-LES-MAURES_2207;RMQS_25_LONDE-LES-MAURES_2207_DVAC;43.16832932;6.249752146;55;45735;45735;Oliveraie;;DVAC100;;Arachnida;Araneae;Araneidae;1585;ES;Mangora acalypha;Mangora acalypha (Walckenaer, 1802);E&S_AR_B66_T14;NHEN-34950;mangora acalypha;;;1;;1;LC;;;N.HENON;ECO&SOLS;45805;;
