species,method,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad,mean_BL,pct_winged,genus,pct_winged_gn,wing_imputed_genus,full_wing,log_BL,p_clip,lcl_clip,ucl_clip,logit_p,se_logit,weight
Parophonus maculicornis,Pitfall8,0.6631209408399881,0.3770656630836786,0.8648871363717257,77,14,6,NA,FALSE,6.5,1,Parophonus,1,FALSE,fully_winged,0.8129133566428556,0.6631209408399881,0.3770656630836786,0.8648871363717257,0.6772333970450568,0.6016607995674007,2.7624636176747774
Parophonus maculicornis,Pitfall6,0.4915518430185864,0.2390261581511208,0.7484634945169177,77,14,6,NA,FALSE,6.5,1,Parophonus,1,FALSE,fully_winged,0.8129133566428556,0.4915518430185864,0.2390261581511208,0.7484634945169177,-0.03379584424418746,0.5735868088578787,3.03949679617136
Parophonus maculicornis,Pitfall4,0.4097889334362762,0.18992988892851131,0.6727809210503629,77,14,6,NA,FALSE,6.5,1,Parophonus,1,FALSE,fully_winged,0.8129133566428556,0.4097889334362762,0.18992988892851131,0.6727809210503629,-0.3648379822163494,0.5538917449800757,3.2594942164203475
Parophonus maculicornis,Pitfall2,0.2526326097670267,0.083298666845982,0.5570277668037604,77,14,6,NA,FALSE,6.5,1,Parophonus,1,FALSE,fully_winged,0.8129133566428556,0.2526326097670267,0.083298666845982,0.5570277668037604,-1.0846205871071894,0.670269687429401,2.225875359100308
Parophonus maculicornis,GPD,0.76283106441533,0.4728085289035917,0.920224491266313,77,14,6,NA,FALSE,6.5,1,Parophonus,1,FALSE,fully_winged,0.8129133566428556,0.76283106441533,0.4728085289035917,0.920224491266313,1.1682639015092113,0.6516006131444116,2.3552501026820263
Poecilus cupreus,Pitfall10,0.991427189190604,0.9237591226297758,0.9990948877958622,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.991427189190604,0.9237591226297758,0.9990948877958622,4.750549848994601,1.1510185042942473,0.7548060783118089
Poecilus cupreus,Pitfall8,0.9904883991847168,0.9224591347809878,0.9989041559412164,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.9904883991847168,0.9224591347809878,0.9989041559412164,4.645685961915747,1.1068612121736727,0.8162320855539617
Poecilus cupreus,Pitfall6,0.974363682095143,0.881907402343758,0.994856840138648,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.974363682095143,0.881907402343758,0.994856840138648,3.637774609906111,0.8301819326761073,1.4509533344577121
Poecilus cupreus,Pitfall4,0.9712566071798616,0.8757108643461959,0.993867126821583,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.9712566071798616,0.8757108643461959,0.993867126821583,3.5201827785377584,0.7998762224895327,1.5629836181368353
Poecilus cupreus,Pitfall2,0.9222395796436984,0.8070487366157637,0.9711227424748295,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.9222395796436984,0.8070487366157637,0.9711227424748295,2.473172471617539,0.5317479839414203,3.5366191645694625
Poecilus cupreus,GPD,0.9718671579412804,0.8659822909437043,0.9946146359087434,77,40,6,NA,FALSE,11.428571428571429,0.875,Poecilus,0.5,FALSE,not_fully_winged,1.0579919469776868,0.9718671579412804,0.8659822909437043,0.9946146359087434,3.5422814759221737,0.8553004924392759,1.3669812442716291
Poecilus versicolor,Pitfall10,0.9969726654004312,0.19767057414800787,0.999997728343492,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.9969726654004312,0.19767057414800787,0.99999,5.7970407904606915,3.2943451188042867,0.09214288615003911
Poecilus versicolor,Pitfall8,0.9973703019871888,0.2214007310189464,0.9999980231983634,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.9973703019871888,0.2214007310189464,0.99999,5.938253101669065,3.2577647038624287,0.09422379079560338
Poecilus versicolor,Pitfall6,0.8344010965525406,0.4955340317228191,0.9627504918710734,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.8344010965525406,0.4955340317228191,0.9627504918710734,1.6171455976314462,0.8341887478672496,1.4370482331196757
Poecilus versicolor,Pitfall4,0.8205430196431588,0.5050589417658522,0.9534617694363,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.8205430196431588,0.5050589417658522,0.9534617694363,1.5200308247108234,0.7652012076952054,1.7078459981551588
Poecilus versicolor,Pitfall2,0.8756256255688678,0.5637404244372326,0.9745913465725812,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.8756256255688678,0.5637404244372326,0.9745913465725812,1.951642465749893,0.8649418283389153,1.336676152921355
Poecilus versicolor,GPD,0.8436439020315124,0.5521522017795131,0.9593718865564252,77,13,6,NA,FALSE,10.242307692307692,1,Poecilus,0.5,FALSE,fully_winged,1.0103978184681233,0.8436439020315124,0.5521522017795131,0.9593718865564252,1.685594403359344,0.7531755641853899,1.7628183275626095
Pseudoophonus rufipes,Pitfall10,0.8003936490349478,0.4752456119134229,0.9466780774721788,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.8003936490349478,0.4752456119134229,0.9466780774721788,1.3887564861058,0.7591097239312501,1.735365226531382
Pseudoophonus rufipes,Pitfall8,0.8462005369592893,0.5338217743926515,0.9635512883673564,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.8462005369592893,0.5338217743926515,0.9635512883673564,1.7051068070567212,0.8008228566409936,1.5592906686313228
Pseudoophonus rufipes,Pitfall6,0.7466576668381856,0.4359293262854837,0.9182969652322632,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.7466576668381856,0.4359293262854837,0.9182969652322632,1.0808651331466304,0.6829410970735423,2.1440430648150515
Pseudoophonus rufipes,Pitfall4,0.48928099524378055,0.22076230497130156,0.7641313055559202,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.48928099524378055,0.22076230497130156,0.7641313055559202,-0.042882589274948923,0.6216055912603207,2.5880351799624006
Pseudoophonus rufipes,Pitfall2,0.3062055689688388,0.10248764496750838,0.6304264116651711,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.3062055689688388,0.10248764496750838,0.6304264116651711,-0.817919037323865,0.6897783645845837,2.101749067749655
Pseudoophonus rufipes,GPD,0.9042681964070636,0.5471916599336848,0.9866371077584868,77,11,6,NA,FALSE,13.714285714285714,1,Pseudoophonus,1,FALSE,fully_winged,1.1371731930253115,0.9042681964070636,0.5471916599336848,0.9866371077584868,2.2455754246376967,1.0491047170349397,0.9085782171486251
Pterostichus madidus,Pitfall10,0.904125898319458,0.6631672745436628,0.9783407337622672,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.904125898319458,0.6631672745436628,0.9783407337622672,2.243932728798732,0.799230568604387,1.565509933074589
Pterostichus madidus,Pitfall8,0.9603666734399944,0.7251748148891988,0.99552610562694,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.9603666734399944,0.7251748148891988,0.99552610562694,3.1876448189081326,1.1313098337538683,0.781334274258104
Pterostichus madidus,Pitfall6,0.843551746551727,0.5883831549797184,0.953135939280168,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.843551746551727,0.5883831549797184,0.953135939280168,1.6848959411168671,0.6773523010946918,2.179569786140342
Pterostichus madidus,Pitfall4,0.7932109840240814,0.5405146495018086,0.9259696115908292,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.7932109840240814,0.5405146495018086,0.9259696115908292,1.344390217298326,0.6030487432989841,2.749762382900084
Pterostichus madidus,Pitfall2,0.5922505865385309,0.33646785095622117,0.8062193124162454,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.5922505865385309,0.33646785095622117,0.8062193124162454,0.3732770303704939,0.5369141488138727,3.4688881967317893
Pterostichus madidus,GPD,0.8557704066628748,0.5701872126494947,0.9636864970392726,77,16,6,NA,FALSE,15.75,0,Pterostichus,0,FALSE,not_fully_winged,1.1972805581256194,0.8557704066628748,0.5701872126494947,0.9636864970392726,1.7805956956027855,0.7642758576956512,1.7119840642432116
Pterostichus melanarius,Pitfall10,0.9131200904463008,0.5497099050514213,0.9890692293192854,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.9131200904463008,0.5497099050514213,0.9890692293192854,2.352340590703825,1.0983887385159135,0.8288727402464777
Pterostichus melanarius,Pitfall8,0.9239521143610594,0.5819007989173477,0.990659515766189,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.9239521143610594,0.5819007989173477,0.990659515766189,2.4972970299446815,1.1054672310557088,0.8182919014706553
Pterostichus melanarius,Pitfall6,0.9120100016356926,0.5576013387110899,0.9884039021319512,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.9120100016356926,0.5576013387110899,0.9884039021319512,2.3384278036520594,1.074997432422286,0.8653367458352704
Pterostichus melanarius,Pitfall4,0.9358057814338008,0.5822646496099348,0.9934837110819776,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.9358057814338008,0.5822646496099348,0.9934837110819776,2.6794948033237813,1.1976621599519044,0.6971582056805478
Pterostichus melanarius,Pitfall2,0.6612409244487224,0.31693266030973255,0.8914426320924667,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.6612409244487224,0.31693266030973255,0.8914426320924667,0.6688290951067564,0.7330271533337049,1.8610578587941728
Pterostichus melanarius,GPD,0.7632147931419103,0.4000095007074898,0.9396982488503368,77,9,6,NA,FALSE,15.283214285714285,0.5,Pterostichus,0,FALSE,not_fully_winged,1.1842147023904952,0.7632147931419103,0.4000095007074898,0.9396982488503368,1.170386072973823,0.8039855076313678,1.547047182685764
Pterostichus strenuus,Pitfall10,0.9141416346865906,0.5380504861410025,0.9898298510617628,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.9141416346865906,0.5380504861410025,0.9898298510617628,2.3652864971748873,1.1289743412010793,0.7845702873027006
Pterostichus strenuus,Pitfall8,0.8977141447683497,0.4975799028122957,0.9873058806658868,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.8977141447683497,0.4975799028122957,0.9873058806658868,2.172080297447402,1.1131432458137742,0.8070452560630136
Pterostichus strenuus,Pitfall6,0.7947841676140533,0.40809913758145006,0.9560537012269548,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.7947841676140533,0.40809913758145006,0.9560537012269548,1.3540083243198833,0.8805292621904033,1.2897704231476856
Pterostichus strenuus,Pitfall4,0.4736056589876544,0.16947165226804078,0.7986736510847628,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.4736056589876544,0.16947165226804078,0.7986736510847628,-0.10567559722246757,0.7569902015319574,1.7450966464174391
Pterostichus strenuus,Pitfall2,0.3051731926439859,0.08125437445938699,0.6856495772853689,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.3051731926439859,0.08125437445938699,0.6856495772853689,-0.8227831562819206,0.8176742212534442,1.4956824163303477
Pterostichus strenuus,GPD,0.24594816956328783,0.05860242013518373,0.6308602329838934,77,8,6,NA,FALSE,6.106875,0.5,Pterostichus,0,FALSE,not_fully_winged,0.7858190306286107,0.24594816956328783,0.05860242013518373,0.6308602329838934,-1.1203402853763247,0.8450251417545648,1.4004278499272729
Pterostichus vernalis,Pitfall10,0.7254072504760193,0.34904295427985105,0.928650156105576,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.7254072504760193,0.34904295427985105,0.928650156105576,0.9714441327284138,0.8136187744738175,1.5106299019033367
Pterostichus vernalis,Pitfall8,0.7494654053886992,0.3769352216129084,0.9366778033403744,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.7494654053886992,0.3769352216129084,0.9366778033403744,1.0957631463273034,0.8154797403750231,1.5037431016247154
Pterostichus vernalis,Pitfall6,0.6155550820224382,0.2739240003514468,0.8717198792162391,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.6155550820224382,0.2739240003514468,0.8717198792162391,0.4707239106788528,0.7375142376544884,1.8384811546651858
Pterostichus vernalis,Pitfall4,0.49634131759629657,0.1922670957217197,0.8031462768333033,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.49634131759629657,0.1922670957217197,0.8031462768333033,-0.014634990823019313,0.7248525102934885,1.9032713290765304
Pterostichus vernalis,Pitfall2,0.2782613380988878,0.06953740600369072,0.6654355623838777,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.2782613380988878,0.06953740600369072,0.6654355623838777,-0.9531023720320423,0.8370993263677338,1.4270724271979822
Pterostichus vernalis,GPD,0.7567307011332783,0.3794976899303178,0.9405515885464136,77,8,6,NA,FALSE,6.95,0.6,Pterostichus,0,FALSE,not_fully_winged,0.8419848045901139,0.7567307011332783,0.3794976899303178,0.9405515885464136,1.134838389774413,0.8298567385977622,1.4520907208524632
Stenolophus teutonus,Pitfall10,0.6858937571354645,0.3053873033426229,0.915580241099841,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.6858937571354645,0.3053873033426229,0.915580241099841,0.7809914609999239,0.8177372766205989,1.495451762377123
Stenolophus teutonus,Pitfall8,0.5642125223500712,0.22551393865804373,0.8519995020371597,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.5642125223500712,0.22551393865804373,0.8519995020371597,0.25827630526894957,0.7612724483288404,1.725519118098366
Stenolophus teutonus,Pitfall6,0.41426672012052335,0.13653635277736106,0.7598125081960427,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.41426672012052335,0.13653635277736106,0.7598125081960427,-0.3463545142905388,0.7642889710162942,1.7119253178678753
Stenolophus teutonus,Pitfall4,0.4378045022325381,0.1472842194606227,0.7783208443070769,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.4378045022325381,0.1472842194606227,0.7783208443070769,-0.25007718139895746,0.7683596555992381,1.6938341850882228
Stenolophus teutonus,Pitfall2,0.3166574642279942,0.07901668090717555,0.7145185106509153,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.3166574642279942,0.07901668090717555,0.7145185106509153,-0.769175615185521,0.8605139429949002,1.350467623426397
Stenolophus teutonus,GPD,0.7150762387544142,0.3262552169418351,0.9286083716904262,77,7,6,NA,FALSE,5.75,1,Stenolophus,1,FALSE,fully_winged,0.7596678446896304,0.7150762387544142,0.3262552169418351,0.9286083716904262,0.9201675245567247,0.8394586502411806,1.419062039498667
Syntomus foveatus,Pitfall10,0.8169092985632623,0.3470073375774731,0.9739999496255932,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.8169092985632623,0.3470073375774731,0.9739999496255932,1.4955464047059968,1.085595087612575,0.8485242550065187
Syntomus foveatus,Pitfall8,0.8038416597511868,0.32411796709966584,0.972236347865274,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.8038416597511868,0.32411796709966584,0.972236347865274,1.4104801176747803,1.0945873088946696,0.8346399783605072
Syntomus foveatus,Pitfall6,0.7782253536862819,0.28346787651074157,0.9688722491697178,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.7782253536862819,0.28346787651074157,0.9688722491697178,1.2553543803225706,1.1136115582172,0.8063666175730728
Syntomus foveatus,Pitfall4,0.6567933333368704,0.2550458001954754,0.9145071729376012,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.6567933333368704,0.2550458001954754,0.9145071729376012,0.649036615434522,0.8780184783221527,1.297157431570443
Syntomus foveatus,Pitfall2,0.14673873443416563,0.01953724188941965,0.5974564185281329,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.14673873443416563,0.01953724188941965,0.5974564185281329,-1.760412102121018,1.099637793683038,0.8269908118642392
Syntomus foveatus,GPD,0.6941650996813514,0.3029985732655903,0.9221833170428262,77,7,6,NA,FALSE,3.2333333333333334,0.3333333333333333,Syntomus,1,FALSE,not_fully_winged,0.5096504795465824,0.6941650996813514,0.3029985732655903,0.9221833170428262,0.8196644131033454,0.8432264153176695,1.4064088610435672
Syntomus obscuroguttatus,Pitfall10,0.7129604942094769,0.3500431679685596,0.9197135776129218,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.7129604942094769,0.3500431679685596,0.9197135776129218,0.9098061539137058,0.779926335922233,1.643965991143052
Syntomus obscuroguttatus,Pitfall8,0.749130276890766,0.3761520306032244,0.9366640487918996,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.749130276890766,0.3761520306032244,0.9366640487918996,1.0939791298749522,0.8162716486703431,1.5008267955244192
Syntomus obscuroguttatus,Pitfall6,0.7450536410389037,0.3697636412207881,0.9357181524948804,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.7450536410389037,0.3697636412207881,0.9357181524948804,1.0724030511671079,0.8192010096204098,1.4901124464139017
Syntomus obscuroguttatus,Pitfall4,0.7566774013929233,0.3813031472466214,0.9400892269548048,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.7566774013929233,0.3813031472466214,0.9400892269548048,1.1345488793817655,0.8258008031711518,1.466389688784443
Syntomus obscuroguttatus,Pitfall2,0.39429212210520653,0.12606973114572848,0.7460308016379689,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.39429212210520653,0.12606973114572848,0.7460308016379689,-0.4293057589275297,0.7688059458999444,1.6918682212178746
Syntomus obscuroguttatus,GPD,0.6182916337162556,0.27876001236104136,0.8716052842127179,77,8,6,NA,FALSE,3.25,1,Syntomus,1,FALSE,fully_winged,0.5118833609788743,0.6182916337162556,0.27876001236104136,0.8716052842127179,0.48230336737472373,0.7310837052199111,1.8709655526518019
Trechus quadristriatus,Pitfall10,0.8761186418468654,0.6785581951755169,0.9595035099355276,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.8761186418468654,0.6785581951755169,0.9595035099355276,1.956177199161465,0.6168487087171375,2.628104804130819
Trechus quadristriatus,Pitfall8,0.8331307645326166,0.6301905850163626,0.9360115812650152,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.8331307645326166,0.6301905850163626,0.9360115812650152,1.6079801255357922,0.5484416399451882,3.324598146461043
Trechus quadristriatus,Pitfall6,0.8364491584136038,0.6365458516218805,0.9372434655900694,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.8364491584136038,0.6365458516218805,0.9372434655900694,1.6320418399211347,0.5467543556944032,3.345149231456469
Trechus quadristriatus,Pitfall4,0.7025708435419227,0.4919515483541329,0.8521213492730704,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.7025708435419227,0.4919515483541329,0.8521213492730704,0.8595701739472705,0.4549830416047716,4.830694585505336
Trechus quadristriatus,Pitfall2,0.5343863244600434,0.3345420671393383,0.7237697017957717,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.5343863244600434,0.3345420671393383,0.7237697017957717,0.13776276358843784,0.42116099754195113,5.6377226746413
Trechus quadristriatus,GPD,0.6706763060478939,0.4669104424522976,0.8256408931836988,77,25,6,NA,FALSE,3.6857142857142855,0.6875,Trechus,0.6770833333333333,FALSE,not_fully_winged,0.5665216659489734,0.6706763060478939,0.4669104424522976,0.8256408931836988,0.711245476007858,0.4305089001271989,5.395550124281641
