site_id,k,draw_id,trap_set,n_species,total_abundance,coverage,mean_pairwise_distance,max_pairwise_distance,convex_hull_area,centroid_distance
RMQS_25_LIVRE-SUR-CHANGEON_612,8,35,"1,3,5,6,7,8,9,10",22,164,0.9573170731707317,18.04893662577001,29.120439557122072,484,22.959202947837714
RMQS_25_LIVRE-SUR-CHANGEON_612,8,36,"1,4,5,6,7,8,9,10",24,218,0.963302752293578,17.705169164983005,29.120439557122072,440,21.70541407114824
RMQS_25_LIVRE-SUR-CHANGEON_612,8,37,"2,3,4,5,6,7,8,9",21,185,0.9675675675675676,18.643975479080453,34.40930106817051,508,21.965882636488796
RMQS_25_LIVRE-SUR-CHANGEON_612,8,38,"2,3,4,5,6,7,8,10",23,217,0.9585253456221198,17.699406062125718,34.40930106817051,412,21.005951537600005
RMQS_25_LIVRE-SUR-CHANGEON_612,8,39,"2,3,4,5,6,7,9,10",21,206,0.9660194174757282,19.246549394602518,34.40930106817051,532,22.05957841845578
RMQS_25_LIVRE-SUR-CHANGEON_612,8,40,"2,3,4,5,6,8,9,10",23,201,0.9601990049751243,19.280953578450646,34.40930106817051,532,23.401388847673122
RMQS_25_LIVRE-SUR-CHANGEON_612,8,41,"2,3,4,5,7,8,9,10",22,215,0.9674418604651163,17.91787208412789,29.120439557122072,460,23.345235059857504
RMQS_25_LIVRE-SUR-CHANGEON_612,8,42,"2,3,4,6,7,8,9,10",22,181,0.9502762430939227,18.055713732064433,34.40930106817051,472,24.45914961727002
RMQS_25_LIVRE-SUR-CHANGEON_612,8,43,"2,3,5,6,7,8,9,10",21,171,0.9649122807017544,18.45127752265878,34.40930106817051,488,24.25128862555555
RMQS_25_LIVRE-SUR-CHANGEON_612,8,44,"2,4,5,6,7,8,9,10",23,225,0.9644444444444444,18.56472832321064,34.40930106817051,532,22.959202947837714
RMQS_25_LIVRE-SUR-CHANGEON_612,8,45,"3,4,5,6,7,8,9,10",23,199,0.9547738693467337,16.72802425840787,28.844410203711913,424,23.16246964380094
RMQS_25_LIVRE-SUR-CHANGEON_612,10,1,"1,2,3,4,5,6,7,8,9,10",24,244,0.9672131147540983,18.668475574848063,34.40930106817051,592,21.808255317654368
RMQS_25_LONDE-LES-MAURES_2207,2,1,"1,2",2,5,1,12.649110640673518,12.649110640673518,0,23.194827009486403
RMQS_25_LONDE-LES-MAURES_2207,2,2,"1,3",2,8,1,11.661903789690601,11.661903789690601,0,20.8806130178211
RMQS_25_LONDE-LES-MAURES_2207,2,3,"1,4",2,6,1,8.48528137423857,8.48528137423857,0,14.560219778561036
RMQS_25_LONDE-LES-MAURES_2207,2,4,"1,5",2,6,1,20,20,0,11.40175425099138
RMQS_25_LONDE-LES-MAURES_2207,2,5,"1,6",2,5,1,28.844410203711913,28.844410203711913,0,15.811388300841896
RMQS_25_LONDE-LES-MAURES_2207,2,6,"1,7",3,6,0.8333333333333334,20.591260281974,20.591260281974,0,15.620499351813308
RMQS_25_LONDE-LES-MAURES_2207,2,7,"1,8",3,6,0.8333333333333334,22.090722034374522,22.090722034374522,0,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,2,8,"1,9",2,5,1,29.120439557122072,29.120439557122072,0,25.80697580112788
RMQS_25_LONDE-LES-MAURES_2207,2,9,"1,10",2,5,1,28.284271247461902,28.284271247461902,0,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,2,10,"2,3",1,3,1,8.48528137423857,8.48528137423857,0,27.202941017470888
RMQS_25_LONDE-LES-MAURES_2207,2,11,"2,4",1,1,0,18.110770276274835,18.110770276274835,0,20.8806130178211
RMQS_25_LONDE-LES-MAURES_2207,2,12,"2,5",1,1,0,29.120439557122072,29.120439557122072,0,17.4928556845359
RMQS_25_LONDE-LES-MAURES_2207,2,13,"2,6",0,0,0,34.40930106817051,34.40930106817051,0,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,2,14,"2,7",1,1,0,26.076809620810597,26.076809620810597,0,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,2,15,"2,8",1,1,0,20.591260281974,20.591260281974,0,27.784887978899608
RMQS_25_LONDE-LES-MAURES_2207,2,16,"2,9",0,0,0,24.331050121192877,24.331050121192877,0,31.906112267087632
RMQS_25_LONDE-LES-MAURES_2207,2,17,"2,10",0,0,0,28.844410203711913,28.844410203711913,0,27.018512172212592
RMQS_25_LONDE-LES-MAURES_2207,2,18,"3,4",1,4,1,12.649110640673518,12.649110640673518,0,19.235384061671343
RMQS_25_LONDE-LES-MAURES_2207,2,19,"3,5",1,4,1,22.090722034374522,22.090722034374522,0,16.97056274847714
RMQS_25_LONDE-LES-MAURES_2207,2,20,"3,6",1,3,1,26.076809620810597,26.076809620810597,0,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,2,21,"3,7",2,4,0.75,17.88854381999832,17.88854381999832,0,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,2,22,"3,8",2,4,0.75,12.649110640673518,12.649110640673518,0,27.018512172212592
RMQS_25_LONDE-LES-MAURES_2207,2,23,"3,9",1,3,1,18.110770276274835,18.110770276274835,0,31.240998703626616
RMQS_25_LONDE-LES-MAURES_2207,2,24,"3,10",1,3,1,20.591260281974,20.591260281974,0,26.90724809414742
RMQS_25_LONDE-LES-MAURES_2207,2,25,"4,5",1,2,1,11.661903789690601,11.661903789690601,0,11.661903789690601
RMQS_25_LONDE-LES-MAURES_2207,2,26,"4,6",1,1,0,20.591260281974,20.591260281974,0,17.08800749063506
RMQS_25_LONDE-LES-MAURES_2207,2,27,"4,7",2,2,0,12.649110640673518,12.649110640673518,0,15.811388300841896
RMQS_25_LONDE-LES-MAURES_2207,2,28,"4,8",2,2,0,17.88854381999832,17.88854381999832,0,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,2,29,"4,9",1,1,0,26.076809620810597,26.076809620810597,0,25.45584412271571
RMQS_25_LONDE-LES-MAURES_2207,2,30,"4,10",1,1,0,22.090722034374522,22.090722034374522,0,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,2,31,"5,6",1,1,0,12,12,0,19.026297590440446
RMQS_25_LONDE-LES-MAURES_2207,2,32,"5,7",2,2,0,8.48528137423857,8.48528137423857,0,16.492422502470642
RMQS_25_LONDE-LES-MAURES_2207,2,33,"5,8",2,2,0,20.591260281974,20.591260281974,0,20.591260281974
RMQS_25_LONDE-LES-MAURES_2207,2,34,"5,9",1,1,0,28.844410203711913,28.844410203711913,0,24.698178070456937
RMQS_25_LONDE-LES-MAURES_2207,2,35,"5,10",1,1,0,20,20,0,22.135943621178654
RMQS_25_LONDE-LES-MAURES_2207,2,36,"6,7",1,1,0,8.48528137423857,8.48528137423857,0,22.360679774997898
RMQS_25_LONDE-LES-MAURES_2207,2,37,"6,8",1,1,0,18.110770276274835,18.110770276274835,0,26
RMQS_25_LONDE-LES-MAURES_2207,2,38,"6,9",0,0,0,24.331050121192877,24.331050121192877,0,29.966648127543394
RMQS_25_LONDE-LES-MAURES_2207,2,39,"6,10",0,0,0,12.649110640673518,12.649110640673518,0,27.892651361962706
RMQS_25_LONDE-LES-MAURES_2207,2,40,"7,8",2,2,0,12.649110640673518,12.649110640673518,0,24.698178070456937
RMQS_25_LONDE-LES-MAURES_2207,2,41,"7,9",1,1,0,20.591260281974,20.591260281974,0,28.844410203711913
RMQS_25_LONDE-LES-MAURES_2207,2,42,"7,10",1,1,0,11.661903789690601,11.661903789690601,0,26
RMQS_25_LONDE-LES-MAURES_2207,2,43,"8,9",1,1,0,8.48528137423857,8.48528137423857,0,34.058772731852805
RMQS_25_LONDE-LES-MAURES_2207,2,44,"8,10",1,1,0,8.48528137423857,8.48528137423857,0,30.528675044947494
RMQS_25_LONDE-LES-MAURES_2207,2,45,"9,10",0,0,0,12,12,0,34.66987164671943
RMQS_25_LONDE-LES-MAURES_2207,4,1,"1,2,3,4",2,9,1,12.006909682631601,18.110770276274835,96,20.8806130178211
RMQS_25_LONDE-LES-MAURES_2207,4,2,"1,2,3,5",2,9,1,17.334576232683215,29.120439557122072,164,19.03943276465977
RMQS_25_LONDE-LES-MAURES_2207,4,3,"1,2,3,6",2,8,1,20.354469449549285,34.40930106817051,200,20.40833163195855
RMQS_25_LONDE-LES-MAURES_2207,4,4,"1,2,3,7",3,9,0.8888888888888888,16.225484921230933,26.076809620810597,152,21.02379604162864
RMQS_25_LONDE-LES-MAURES_2207,4,5,"1,2,3,8",3,9,0.8888888888888888,14.687898126937455,22.090722034374522,128,24.166091947189145
RMQS_25_LONDE-LES-MAURES_2207,4,6,"1,2,3,9",2,8,1,17.39309262653208,29.120439557122072,152,26.16295090390226
RMQS_25_LONDE-LES-MAURES_2207,4,7,"1,2,3,10",2,8,1,18.419372922958416,28.844410203711913,176,23.50531854708632
RMQS_25_LONDE-LES-MAURES_2207,4,8,"1,2,4,5",2,7,1,16.6712509396666,29.120439557122072,104,15.890248582070704
RMQS_25_LONDE-LES-MAURES_2207,4,9,"1,2,4,6",2,6,1,20.515022307507223,34.40930106817051,200,17.334935823359714
RMQS_25_LONDE-LES-MAURES_2207,4,10,"1,2,4,7",3,7,0.8571428571428572,16.427057139107507,26.076809620810597,152,17.88854381999832
RMQS_25_LONDE-LES-MAURES_2207,4,11,"1,2,4,8",3,7,0.8571428571428572,16.635948071255626,22.090722034374522,200,21.02379604162864
RMQS_25_LONDE-LES-MAURES_2207,4,12,"1,2,4,9",2,6,1,19.795576931718745,29.120439557122072,260,23.03258561256204
RMQS_25_LONDE-LES-MAURES_2207,4,13,"1,2,4,10",2,6,1,19.744094296122544,28.844410203711913,248,20.40833163195855
RMQS_25_LONDE-LES-MAURES_2207,4,14,"1,2,5,6",2,6,1,22.837210244946334,34.40930106817051,272,16.278820596099706
RMQS_25_LONDE-LES-MAURES_2207,4,15,"1,2,5,7",3,7,0.8571428571428572,19.487150245803125,29.120439557122072,212,16.507574019219177
RMQS_25_LONDE-LES-MAURES_2207,4,16,"1,2,5,8",3,7,0.8571428571428572,20.840465466019687,29.120439557122072,316,19.557607215607945
RMQS_25_LONDE-LES-MAURES_2207,4,17,"1,2,5,9",2,6,1,24.010908346637077,29.120439557122072,424,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,4,18,"1,2,5,10",2,6,1,23.149705274828236,29.120439557122072,376,19.209372712298546
RMQS_25_LONDE-LES-MAURES_2207,4,19,"1,2,6,7",3,6,0.8333333333333334,21.84269553159652,34.40930106817051,176,18.398369492974098
RMQS_25_LONDE-LES-MAURES_2207,4,20,"1,2,6,8",3,6,0.8333333333333334,22.782595750863216,34.40930106817051,328,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,21,"1,2,6,9",2,5,1,25.61422695201063,34.40930106817051,472,23.430749027719962
RMQS_25_LONDE-LES-MAURES_2207,4,22,"1,2,6,10",2,5,1,24.280102334067212,34.40930106817051,352,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,23,"1,2,7,8",4,7,0.7142857142857143,19.10804558341336,26.076809620810597,256,21.633307652783937
RMQS_25_LONDE-LES-MAURES_2207,4,24,"1,2,7,9",3,6,0.8333333333333334,22.226655083957844,29.120439557122072,364,23.717082451262844
RMQS_25_LONDE-LES-MAURES_2207,4,25,"1,2,7,10",3,6,0.8333333333333334,21.35129429738709,28.844410203711913,280,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,26,"1,2,8,9",3,6,0.8333333333333334,19.544644001595927,29.120439557122072,212,26.767517628648346
RMQS_25_LONDE-LES-MAURES_2207,4,27,"1,2,8,10",3,6,0.8333333333333334,20.157509297072405,28.844410203711913,200,24.300205760445735
RMQS_25_LONDE-LES-MAURES_2207,4,28,"1,2,9,10",2,5,1,22.53821362836038,29.120439557122072,320,26.40075756488817
RMQS_25_LONDE-LES-MAURES_2207,4,29,"1,3,4,5",2,10,1,14.424820271444636,22.090722034374522,116,15.264337522473747
RMQS_25_LONDE-LES-MAURES_2207,4,30,"1,3,4,6",2,9,1,18.051462651849867,28.844410203711913,176,17.029386365926403
RMQS_25_LONDE-LES-MAURES_2207,4,31,"1,3,4,7",3,10,0.9,13.987535091208088,20.591260281974,128,17.334935823359714
RMQS_25_LONDE-LES-MAURES_2207,4,32,"1,3,4,8",3,10,0.9,14.237445383274842,22.090722034374522,128,20.40833163195855
RMQS_25_LONDE-LES-MAURES_2207,4,33,"1,3,4,9",2,9,1,17.68405254313503,29.120439557122072,152,22.47220505424423
RMQS_25_LONDE-LES-MAURES_2207,4,34,"1,3,4,10",2,9,1,17.293758228068853,28.284271247461902,176,20
RMQS_25_LONDE-LES-MAURES_2207,4,35,"1,3,5,6",2,9,1,20.11230760809794,28.844410203711913,248,16.32482771731451
RMQS_25_LONDE-LES-MAURES_2207,4,36,"1,3,5,7",3,10,0.9,16.78628521671267,22.090722034374522,188,16.278820596099706
RMQS_25_LONDE-LES-MAURES_2207,4,37,"1,3,5,8",3,10,0.9,18.18061979684786,22.090722034374522,244,19.209372712298546
RMQS_25_LONDE-LES-MAURES_2207,4,38,"1,3,5,9",2,9,1,21.638040976862325,29.120439557122072,316,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,39,"1,3,5,10",2,9,1,20.438026225583506,28.284271247461902,304,19.091883092036785
RMQS_25_LONDE-LES-MAURES_2207,4,40,"1,3,6,7",3,9,0.8888888888888888,18.924701515070666,28.844410203711913,152,18.439088914585774
RMQS_25_LONDE-LES-MAURES_2207,4,41,"1,3,6,8",3,9,0.8888888888888888,19.905621094256,28.844410203711913,256,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,42,"1,3,6,9",2,8,1,23.024230594800482,29.120439557122072,364,23.33452377915607
RMQS_25_LONDE-LES-MAURES_2207,4,43,"1,3,6,10",2,8,1,21.35129429738709,28.844410203711913,280,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,44,"1,3,7,8",4,10,0.8,16.25510853456408,22.090722034374522,184,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,45,"1,3,7,9",3,9,0.8888888888888888,19.660696334505637,29.120439557122072,256,23.430749027719962
RMQS_25_LONDE-LES-MAURES_2207,4,46,"1,3,7,10",3,9,0.8888888888888888,18.446523868464904,28.284271247461902,208,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,47,"1,3,8,9",3,9,0.8888888888888888,17.019704612062352,29.120439557122072,104,26.40075756488817
RMQS_25_LONDE-LES-MAURES_2207,4,48,"1,3,8,10",3,9,0.8888888888888888,17.293758228068853,28.284271247461902,128,24.08318915758459
RMQS_25_LONDE-LES-MAURES_2207,4,49,"1,3,9,10",2,8,1,19.961440858753903,29.120439557122072,212,26.201145013147805
RMQS_25_LONDE-LES-MAURES_2207,4,50,"1,4,5,6",2,7,1,16.930475941602513,28.844410203711913,96,13.729530217745982
RMQS_25_LONDE-LES-MAURES_2207,4,51,"1,4,5,7",3,8,0.875,13.645472910135876,20.591260281974,84,13.45362404707371
RMQS_25_LONDE-LES-MAURES_2207,4,52,"1,4,5,8",3,8,0.875,16.78628521671267,22.090722034374522,188,16.278820596099706
RMQS_25_LONDE-LES-MAURES_2207,4,53,"1,4,5,9",2,7,1,20.698140757595624,29.120439557122072,272,18.398369492974098
RMQS_25_LONDE-LES-MAURES_2207,4,54,"1,4,5,10",2,7,1,18.420363074294265,28.284271247461902,200,16.32482771731451
RMQS_25_LONDE-LES-MAURES_2207,4,55,"1,4,6,7",3,7,0.8571428571428572,16.60776735946843,28.844410203711913,48,15.811388300841896
RMQS_25_LONDE-LES-MAURES_2207,4,56,"1,4,6,8",3,7,0.8571428571428572,19.33516466509536,28.844410203711913,224,18.439088914585774
RMQS_25_LONDE-LES-MAURES_2207,4,57,"1,4,6,9",2,6,1,22.90820852650834,29.120439557122072,344,20.554804791094465
RMQS_25_LONDE-LES-MAURES_2207,4,58,"1,4,6,10",2,6,1,20.157509297072405,28.844410203711913,200,18.721645226849056
RMQS_25_LONDE-LES-MAURES_2207,4,59,"1,4,7,8",4,8,0.75,15.725671465322074,22.090722034374522,152,18.398369492974098
RMQS_25_LONDE-LES-MAURES_2207,4,60,"1,4,7,9",3,7,0.8571428571428572,19.585693626132127,29.120439557122072,236,20.518284528683193
RMQS_25_LONDE-LES-MAURES_2207,4,61,"1,4,7,10",3,7,0.8571428571428572,17.293758228068853,28.284271247461902,128,18.439088914585774
RMQS_25_LONDE-LES-MAURES_2207,4,62,"1,4,8,9",3,7,0.8571428571428572,18.691179630130442,29.120439557122072,132,23.430749027719962
RMQS_25_LONDE-LES-MAURES_2207,4,63,"1,4,8,10",3,7,0.8571428571428572,17.887470314114402,28.284271247461902,144,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,64,"1,4,9,10",2,6,1,21.009587305667942,29.120439557122072,240,23.33452377915607
RMQS_25_LONDE-LES-MAURES_2207,4,65,"1,5,6,7",3,7,0.8571428571428572,16.40103887236051,28.844410203711913,120,15.890248582070704
RMQS_25_LONDE-LES-MAURES_2207,4,66,"1,5,6,8",3,7,0.8571428571428572,20.272860466055878,28.844410203711913,296,18.179658962697843
RMQS_25_LONDE-LES-MAURES_2207,4,67,"1,5,6,9",2,6,1,23.85671834762313,29.120439557122072,416,20.248456731316587
RMQS_25_LONDE-LES-MAURES_2207,4,68,"1,5,6,10",2,6,1,20.296298681974555,28.844410203711913,272,18.788294228055936
RMQS_25_LONDE-LES-MAURES_2207,4,69,"1,5,7,8",4,8,0.75,17.401272435539102,22.090722034374522,212,17.804493814764857
RMQS_25_LONDE-LES-MAURES_2207,4,70,"1,5,7,9",3,7,0.8571428571428572,21.272108616503427,29.120439557122072,296,19.912307751739878
RMQS_25_LONDE-LES-MAURES_2207,4,71,"1,5,7,10",3,7,0.8571428571428572,18.170452782227514,28.284271247461902,200,18.179658962697843
RMQS_25_LONDE-LES-MAURES_2207,4,72,"1,5,8,9",3,7,0.8571428571428572,21.52201890857018,29.120439557122072,272,22.638462845343543
RMQS_25_LONDE-LES-MAURES_2207,4,73,"1,5,8,10",3,7,0.8571428571428572,19.9085891563415,28.284271247461902,272,20.700241544484452
RMQS_25_LONDE-LES-MAURES_2207,4,74,"1,5,9,10",2,6,1,23.041520168049313,29.120439557122072,368,22.80350850198276
RMQS_25_LONDE-LES-MAURES_2207,4,75,"1,6,7,8",4,7,0.7142857142857143,18.46192580187456,28.844410203711913,200,20.248456731316587
RMQS_25_LONDE-LES-MAURES_2207,4,76,"1,6,7,9",3,6,0.8333333333333334,21.993950303368905,29.120439557122072,320,22.327113561766108
RMQS_25_LONDE-LES-MAURES_2207,4,77,"1,6,7,10",3,6,0.8333333333333334,18.419372922958416,28.844410203711913,176,20.796634343085422
RMQS_25_LONDE-LES-MAURES_2207,4,78,"1,6,8,9",3,6,0.8333333333333334,21.8304455944858,29.120439557122072,320,24.9098374141623
RMQS_25_LONDE-LES-MAURES_2207,4,79,"1,6,8,10",3,6,0.8333333333333334,19.744094296122544,28.844410203711913,248,23.16246964380094
RMQS_25_LONDE-LES-MAURES_2207,4,80,"1,6,9,10",2,5,1,22.53821362836038,29.120439557122072,344,25.238858928247925
RMQS_25_LONDE-LES-MAURES_2207,4,81,"1,7,8,9",4,7,0.7142857142857143,18.921345695059447,29.120439557122072,212,24.758836806279895
RMQS_25_LONDE-LES-MAURES_2207,4,82,"1,7,8,10",4,7,0.7142857142857143,17.293758228068853,28.284271247461902,176,22.80350850198276
RMQS_25_LONDE-LES-MAURES_2207,4,83,"1,7,9,10",3,6,0.8333333333333334,20.374855859703764,29.120439557122072,272,24.9098374141623
RMQS_25_LONDE-LES-MAURES_2207,4,84,"1,8,9,10",3,6,0.8333333333333334,18.077665931239274,29.120439557122072,168,27.613402542968153
RMQS_25_LONDE-LES-MAURES_2207,4,85,"2,3,4,5",1,5,1,17.019704612062352,29.120439557122072,104,18.35755975068582
RMQS_25_LONDE-LES-MAURES_2207,4,86,"2,3,4,6",1,4,1,20.053755543690336,34.40930106817051,176,20
RMQS_25_LONDE-LES-MAURES_2207,4,87,"2,3,4,7",2,5,0.8,15.976604395444893,26.076809620810597,128,20.40833163195855
RMQS_25_LONDE-LES-MAURES_2207,4,88,"2,3,4,8",2,5,0.8,15.06234617230546,20.591260281974,152,23.50531854708632
RMQS_25_LONDE-LES-MAURES_2207,4,89,"2,3,4,9",1,4,1,17.960632051577537,26.076809620810597,212,25.553864678361276
RMQS_25_LONDE-LES-MAURES_2207,4,90,"2,3,4,10",1,4,1,18.46192580187456,28.844410203711913,200,23.021728866442675
RMQS_25_LONDE-LES-MAURES_2207,4,91,"2,3,5,6",1,4,1,22.030425609119376,34.40930106817051,192,19.091883092036785
RMQS_25_LONDE-LES-MAURES_2207,4,92,"2,3,5,7",2,5,0.8,18.691179630130442,29.120439557122072,132,19.209372712298546
RMQS_25_LONDE-LES-MAURES_2207,4,93,"2,3,5,8",2,5,0.8,18.921345695059447,29.120439557122072,212,22.20360331117452
RMQS_25_LONDE-LES-MAURES_2207,4,94,"2,3,5,9",1,4,1,21.8304455944858,29.120439557122072,320,24.300205760445735
RMQS_25_LONDE-LES-MAURES_2207,4,95,"2,3,5,10",1,4,1,21.52201890857018,29.120439557122072,272,21.965882636488796
RMQS_25_LONDE-LES-MAURES_2207,4,96,"2,3,6,7",2,4,0.75,20.237004479711192,34.40930106817051,48,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,97,"2,3,6,8",2,4,0.75,20.053755543690336,34.40930106817051,152,24.08318915758459
RMQS_25_LONDE-LES-MAURES_2207,4,98,"2,3,6,9",1,3,1,22.62404376364671,34.40930106817051,296,26.201145013147805
RMQS_25_LONDE-LES-MAURES_2207,4,99,"2,3,6,10",1,3,1,21.84269553159652,34.40930106817051,176,24.052026941611388
RMQS_25_LONDE-LES-MAURES_2207,4,100,"2,3,7,8",3,5,0.6,16.390019396394752,26.076809620810597,128,24.300205760445735
RMQS_25_LONDE-LES-MAURES_2207,4,101,"2,3,7,9",2,4,0.75,19.2472859157482,26.076809620810597,236,26.40075756488817
RMQS_25_LONDE-LES-MAURES_2207,4,102,"2,3,7,10",2,4,0.75,18.924701515070666,28.844410203711913,152,24.08318915758459
RMQS_25_LONDE-LES-MAURES_2207,4,103,"2,3,8,9",2,4,0.75,15.442125678098728,24.331050121192877,108,29.410882339705484
RMQS_25_LONDE-LES-MAURES_2207,4,104,"2,3,8,10",2,4,0.75,16.60776735946843,28.844410203711913,48,27.018512172212592
RMQS_25_LONDE-LES-MAURES_2207,4,105,"2,3,9,10",1,3,1,18.727128709565367,28.844410203711913,168,29.129023327259016
RMQS_25_LONDE-LES-MAURES_2207,4,106,"2,4,5,6",1,2,1,20.982279162205337,34.40930106817051,212,16.32482771731451
RMQS_25_LONDE-LES-MAURES_2207,4,107,"2,4,5,7",2,3,0.6666666666666667,17.68405254313503,29.120439557122072,152,16.278820596099706
RMQS_25_LONDE-LES-MAURES_2207,4,108,"2,4,5,8",2,3,0.6666666666666667,19.660696334505637,29.120439557122072,256,19.209372712298546
RMQS_25_LONDE-LES-MAURES_2207,4,109,"2,4,5,9",1,2,1,23.024230594800482,29.120439557122072,364,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,110,"2,4,5,10",1,2,1,21.638040976862325,29.120439557122072,316,19.091883092036785
RMQS_25_LONDE-LES-MAURES_2207,4,111,"2,4,6,7",2,2,0,20.053755543690336,34.40930106817051,152,18.439088914585774
RMQS_25_LONDE-LES-MAURES_2207,4,112,"2,4,6,8",2,2,0,21.616984334111084,34.40930106817051,304,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,113,"2,4,6,9",1,1,0,24.64170691493595,34.40930106817051,448,23.33452377915607
RMQS_25_LONDE-LES-MAURES_2207,4,114,"2,4,6,10",1,1,0,22.782595750863216,34.40930106817051,328,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,115,"2,4,7,8",3,3,0,17.994267546734132,26.076809620810597,232,21.319005605327842
RMQS_25_LONDE-LES-MAURES_2207,4,116,"2,4,7,9",2,2,0,21.30596842695607,26.076809620810597,340,23.430749027719962
RMQS_25_LONDE-LES-MAURES_2207,4,117,"2,4,7,10",2,2,0,19.905621094256,28.844410203711913,256,21.213203435596427
RMQS_25_LONDE-LES-MAURES_2207,4,118,"2,4,8,9",2,2,0,19.2472859157482,26.076809620810597,236,26.40075756488817
RMQS_25_LONDE-LES-MAURES_2207,4,119,"2,4,8,10",2,2,0,19.33516466509536,28.844410203711913,224,24.08318915758459
RMQS_25_LONDE-LES-MAURES_2207,4,120,"2,4,9,10",1,1,0,21.90896037606079,28.844410203711913,344,26.201145013147805
RMQS_25_LONDE-LES-MAURES_2207,4,121,"2,5,6,7",2,2,0,19.762852165763384,34.40930106817051,168,18.179658962697843
RMQS_25_LONDE-LES-MAURES_2207,4,122,"2,5,6,8",2,2,0,22.47050524425257,34.40930106817051,320,20.700241544484452
RMQS_25_LONDE-LES-MAURES_2207,4,123,"2,5,6,9",1,1,0,25.506041845231707,34.40930106817051,464,22.80350850198276
RMQS_25_LONDE-LES-MAURES_2207,4,124,"2,5,6,10",1,1,0,22.837210244946334,34.40930106817051,344,21.095023109728988
RMQS_25_LONDE-LES-MAURES_2207,4,125,"2,5,7,8",3,3,0,19.585693626132127,29.120439557122072,236,20.518284528683193
RMQS_25_LONDE-LES-MAURES_2207,4,126,"2,5,7,9",2,2,0,22.90820852650834,29.120439557122072,344,22.638462845343543
RMQS_25_LONDE-LES-MAURES_2207,4,127,"2,5,7,10",2,2,0,20.698140757595624,29.120439557122072,272,20.700241544484452
RMQS_25_LONDE-LES-MAURES_2207,4,128,"2,5,8,9",2,2,0,21.993950303368905,29.120439557122072,320,25.465663156493687
RMQS_25_LONDE-LES-MAURES_2207,4,129,"2,5,8,10",2,2,0,21.272108616503427,29.120439557122072,296,23.37733945512192
RMQS_25_LONDE-LES-MAURES_2207,4,130,"2,5,9,10",1,1,0,23.85671834762313,29.120439557122072,416,25.495097567963924
RMQS_25_LONDE-LES-MAURES_2207,4,131,"2,6,7,8",2,2,0,20.053755543690336,34.40930106817051,176,22.80350850198276
RMQS_25_LONDE-LES-MAURES_2207,4,132,"2,6,7,9",1,1,0,23.037458764596572,34.40930106817051,320,24.9098374141623
RMQS_25_LONDE-LES-MAURES_2207,4,133,"2,6,7,10",1,1,0,20.354469449549285,34.40930106817051,200,23.16246964380094
RMQS_25_LONDE-LES-MAURES_2207,4,134,"2,6,8,9",1,1,0,21.709785540507276,34.40930106817051,296,27.613402542968153
RMQS_25_LONDE-LES-MAURES_2207,4,135,"2,6,8,10",1,1,0,20.515022307507223,34.40930106817051,200,25.700194551792794
RMQS_25_LONDE-LES-MAURES_2207,4,136,"2,6,9,10",0,0,0,22.76082035915695,34.40930106817051,320,27.80287754891569
RMQS_25_LONDE-LES-MAURES_2207,4,137,"2,7,8,9",2,2,0,18.78746205347726,26.076809620810597,236,27.586228448267445
RMQS_25_LONDE-LES-MAURES_2207,4,138,"2,7,8,10",2,2,0,18.051462651849867,28.844410203711913,176,25.495097567963924
RMQS_25_LONDE-LES-MAURES_2207,4,139,"2,7,9,10",1,1,0,20.584239002896666,28.844410203711913,296,27.613402542968153
RMQS_25_LONDE-LES-MAURES_2207,4,140,"2,8,9,10",1,1,0,17.12288055922599,28.844410203711913,144,30.405591591021544
RMQS_25_LONDE-LES-MAURES_2207,4,141,"3,4,5,6",1,5,1,17.511634394587208,26.076809620810597,188,16.64331697709324
RMQS_25_LONDE-LES-MAURES_2207,4,142,"3,4,5,7",2,6,0.8333333333333334,14.237445383274842,22.090722034374522,128,16.32482771731451
RMQS_25_LONDE-LES-MAURES_2207,4,143,"3,4,5,8",2,6,0.8333333333333334,16.25510853456408,22.090722034374522,184,19.091883092036785
