IL_GPD_m,species,method,prediction_eff_z,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad,p_clip,logit_p,se_p,se_logit,weight
1.05,Amara aenea,Pitfall6,0,0.6558343732983318,0.4297334222371832,0.828141047364881,64,31,6,NA,FALSE,0.6558343732983318,0.6447852628651194,0.10163459824686169,0.45027714783164724,4.932194414149022
1.05,Amara aenea,Pitfall4,0,0.6243729801250768,0.26234656699129477,0.8859587503452571,64,31,6,NA,FALSE,0.6243729801250768,0.5081512317168154,0.159084740651521,0.6783090304875257,2.1734257196599605
1.05,Amara aenea,Pitfall2,0,0.8444849525190079,0.23470646471467455,0.9897064679917434,64,31,6,NA,FALSE,0.8444849525190079,1.691984422571933,0.1926020416523135,1.4665489176155349,0.464950685745684
1.05,Amara aenea,GPD,0,0.10333496638464333,0.006659602940412501,0.6645418033553706,64,31,6,NA,FALSE,0.10333496638464333,-2.160706550270743,0.16782709194259138,1.8112755822979065,0.304811210091642
1.05,Amara communis,Pitfall10,0,0.07007319241509896,0.001674848681249089,0.771927142971518,64,7,6,NA,FALSE,0.07007319241509896,-2.5855655798143466,0.19649293221690534,3.0154092472729443,0.10997841979918904
1.05,Amara communis,Pitfall8,0,0.22473584766854982,0.031086758556062695,0.7236894387805235,64,7,6,NA,FALSE,0.22473584766854982,-1.2382781108456051,0.17668435720011755,1.0140889384155245,0.9724066249419003
1.05,Amara communis,Pitfall6,0,0.6602193256359332,0.0868829746634101,0.975417852299327,64,7,6,NA,FALSE,0.6602193256359332,0.6642717573270591,0.22666706062140737,1.0104190048101045,0.979483191389485
1.05,Amara communis,Pitfall4,0,0.9912360221024155,0.11726069652752369,0.9999896160188524,64,7,6,NA,FALSE,0.9912360221024155,4.728302771790986,0.22518594884982876,25.921667652652268,0.0014882439431320351
1.05,Amara communis,Pitfall2,0,0.9999869850379919,0.07511598826252638,0.9999999999862423,64,7,6,NA,FALSE,0.9999869850379919,11.249397923559613,0.2359397989091112,18128.586894793403,3.042790802330606e-9
1.05,Amara communis,GPD,0,6.641640286435782e-6,7.428458794939861e-12,0.8558712309598384,64,7,6,NA,FALSE,1e-5,-11.512915464920228,0.2183344976919413,21833.668105875186,2.09771552022943e-9
1.05,Amara convexior,Pitfall10,0,0.998200461929676,8.914585407276763e-17,1,64,13,6,NA,FALSE,0.998200461929676,6.318424115428229,0.2551020408163265,142.015297403695,4.9582651181363884e-5
1.05,Amara convexior,Pitfall8,0,0.9999392156258873,3.0593208961041843e-47,1,64,13,6,NA,FALSE,0.9999392156258873,9.708117020526949,0.25510204081632654,4197.090974461699,5.676795299179597e-8
1.05,Amara convexior,Pitfall6,0,0.960760162188795,0.6013378022965932,0.9974901573086011,64,13,6,NA,FALSE,0.960760162188795,3.1980323053018234,0.10105927423775714,2.680612167495001,0.13916564310901924
1.05,Amara convexior,Pitfall4,0,0.9918460723820077,0.2221136759946063,0.9999807027274479,64,13,6,NA,FALSE,0.9918460723820077,4.801068198788705,0.1984354660032759,24.53624873203591,0.0016610536843302119
1.05,Amara convexior,Pitfall2,0,0.9993770753922061,0.005580778273539951,0.9999999978195935,64,13,6,NA,FALSE,0.9993770753922061,7.3804619425708164,0.2536783723331769,407.4915168790617,6.0223065151087564e-6
1.05,Amara convexior,GPD,0,0.0012118372859219553,2.6829544254748657e-9,0.99818079910965,64,13,6,NA,FALSE,0.0012118372859219553,-6.714405080732854,0.2546379582721162,210.3804821062163,2.259379104822348e-5
1.05,Amara familiaris,Pitfall10,0,8.241970315818761e-4,1.6879985729692914e-6,0.2872889677611451,64,10,6,NA,FALSE,8.241970315818761e-4,-7.100276403772357,0.0732875713680031,88.99331322677531,1.2626565856623198e-4
1.05,Amara familiaris,Pitfall8,0,0.07381895565371095,0.005527342705639774,0.533349680255432,64,10,6,NA,FALSE,0.07381895565371095,-2.529454177487179,0.13464855549739596,1.9694180485058372,0.25782449318416645
1.05,Amara familiaris,Pitfall6,0,0.885939910475449,0.29560297350511805,0.9930922002633441,64,10,6,NA,FALSE,0.885939910475449,2.049923716553255,0.17793092519342502,1.7608139178206985,0.3225321973719576
1.05,Amara familiaris,Pitfall4,0,0.9999796120300918,0.8027456911523356,0.9999999983083241,64,10,6,NA,FALSE,0.9999796120300918,10.800545153265292,0.05031997631530318,2468.1713032200855,1.6415321873408677e-7
1.05,Amara familiaris,Pitfall2,0,0.9999999999882092,0.9884989230883903,1,64,10,6,NA,FALSE,0.99999,11.51291546492478,0.0029339481917371765,293.3977531525844,1.1616797866041302e-5
1.05,Amara familiaris,GPD,0,5.668419342629433e-14,3.839450396092309e-24,8.361642359550869e-4,64,10,6,NA,FALSE,1e-5,-11.512915464920228,2.1330720304976706e-4,21.330933614312848,0.002197760035306036
1.05,Amara lunicollis,Pitfall10,0,0.19775007704481182,0.01153197253507041,0.8389181499793406,64,8,6,NA,FALSE,0.19775007704481182,-1.4004161876992212,0.21106790240925258,1.3304417006424543,0.5649477750261807
1.05,Amara lunicollis,Pitfall8,0,0.26343436843540824,0.05619754310255851,0.6823636768442826,64,8,6,NA,FALSE,0.26343436843540824,-1.0281940839049142,0.15973625860758267,0.8232270338139343,1.4755731789156485
1.05,Amara lunicollis,Pitfall6,0,0.7571878138067635,0.25914122005161006,0.965279352900425,64,8,6,NA,FALSE,0.7571878138067635,1.1373230772700216,0.180137278787963,0.9797821043904634,1.0416959946583795
1.05,Amara lunicollis,Pitfall4,0,0.9832065934721316,0.2613890600755646,0.999896767873449,64,8,6,NA,FALSE,0.9832065934721316,4.069832923570539,0.18839482341782768,11.40999309881847,0.007681202887772255
1.05,Amara lunicollis,Pitfall2,0,0.999383039982256,0.04278357672106116,0.9999999829659848,64,8,6,NA,FALSE,0.999383039982256,7.390089186805837,0.24418785873594992,396.0363700390507,6.3757291235377275e-6
1.05,Amara lunicollis,GPD,0,5.3360738469749175e-5,7.862374706697835e-10,0.7836386925739391,64,8,6,NA,FALSE,5.3360738469749175e-5,-9.838381954902362,0.199907829537679,3746.546675879809,7.12422627617371e-8
1.05,Amara similata,Pitfall10,0,0.7721251700382439,0.23090337395348323,0.9745166835961114,64,15,6,NA,FALSE,0.7721251700382439,1.2203501874294924,0.1896972728680174,1.0781446193712607,0.8602921505342354
1.05,Amara similata,Pitfall8,0,0.7513935946821261,0.37774671665484716,0.9376866788822957,64,15,6,NA,FALSE,0.7513935946821261,1.1060586642888157,0.14284182709883891,0.7646727151419036,1.7102075203548464
1.05,Amara similata,Pitfall6,0,0.732804229355659,0.4000740786716321,0.9185607276012788,64,15,6,NA,FALSE,0.732804229355659,1.0088969717335399,0.13226700227797109,0.6755133930909247,2.19145255195488
1.05,Amara similata,Pitfall4,0,0.6838434580916923,0.14810326719780093,0.9641719532030745,64,15,6,NA,FALSE,0.6838434580916923,0.7714915522808334,0.20818078724624325,0.9629013092206257,1.078540469636424
1.05,Amara similata,Pitfall2,0,0.9117717148221077,0.06714984199789403,0.9993264281565605,64,15,6,NA,FALSE,0.9117717148221077,2.3354620408173905,0.23780014953027204,2.956093522477079,0.11443626122133377
1.05,Amara similata,GPD,0,0.07590696786901506,4.771761175686948e-4,0.9339208910929381,64,15,6,NA,FALSE,0.07590696786901506,-2.4993042672290686,0.23812339667739016,3.394726022842446,0.08677418450220543
1.05,Anchomenus dorsalis,Pitfall10,0,0.9997515935458152,0.9868971490924591,0.999995350078547,64,27,6,NA,FALSE,0.9997515935458152,8.300195787899812,0.0033413778025734534,13.454594163374093,0.0055240651891923604
1.05,Anchomenus dorsalis,Pitfall8,0,0.9774073008795879,0.8711607992155306,0.9964002758523143,64,27,6,NA,FALSE,0.9774073008795879,3.767276648185153,0.031948846080812165,1.4468099262837941,0.47772397862592464
1.05,Anchomenus dorsalis,Pitfall6,0,0.19447164760426083,0.040036417440989784,0.5828981015692268,64,27,6,NA,FALSE,0.19447164760426083,-1.4212120187417854,0.1384851235021013,0.8840279537459036,1.2795816517253582
1.05,Anchomenus dorsalis,Pitfall4,0,1.273130438404142e-4,5.114147655636307e-7,0.030727607785512076,64,27,6,NA,FALSE,1.273130438404142e-4,-8.968734271140619,0.007838544992537376,61.576903922386464,2.637328951426416e-4
1.05,Anchomenus dorsalis,Pitfall2,0,1.6096900376044471e-9,9.982271794531638e-15,2.5950301494857283e-4,64,27,6,NA,FALSE,1e-5,-11.512915464920228,6.619974870882413e-5,6.620041071293125,0.022818055509483653
1.05,Anchomenus dorsalis,GPD,0,0.999999999983614,0.9999859644162514,1,64,27,6,NA,FALSE,0.99999,11.51291546492478,3.580506058309396e-6,0.3580541863744328,7.800141627436694
1.05,Anisodactylus binotatus,Pitfall10,0,0.6291736233454299,0.050741553783919376,0.9817698928256808,64,7,6,NA,FALSE,0.6291736233454299,0.5286732837536704,0.23750722934738813,1.0179717083842137,0.9650028225336666
1.05,Anisodactylus binotatus,Pitfall8,0,0.5303926046630121,0.13432667452636066,0.8915501534605156,64,7,6,NA,FALSE,0.5303926046630121,0.12172047927928428,0.19316925483014158,0.775542526165277,1.6626037897981405
1.05,Anisodactylus binotatus,Pitfall6,0,0.6992453571549816,0.18647911019790644,0.9593191435136149,64,7,6,NA,FALSE,0.6992453571549816,0.8437069000184664,0.19715306972339502,0.9374791373102072,1.137828418625151
1.05,Anisodactylus binotatus,Pitfall4,0,0.7280542526280565,0.018106670717101675,0.9974337709306035,64,7,6,NA,FALSE,0.7280542526280565,0.9847729800505511,0.24982834189119943,1.2618150144288232,0.628070822496542
1.05,Anisodactylus binotatus,Pitfall2,0,0.908043956209003,4.0975971670616034e-4,0.9999957961013187,64,7,6,NA,FALSE,0.908043956209003,2.2899821093583728,0.25499643785321746,3.0538448079062928,0.10722747366511934
1.05,Anisodactylus binotatus,GPD,0,0.0528331055914653,1.2292826742139195e-6,0.9996050687636725,64,7,6,NA,FALSE,0.0528331055914653,-2.886337318446137,0.25500097945943834,5.095762737282048,0.03851071683256681
1.05,Asaphidion stierlini,Pitfall10,0,0.9998876801981424,2.0349157938559337e-47,1,64,13,6,NA,FALSE,0.9998876801981424,9.094048055666875,0.25510204081632654,2271.4667656664133,1.9381492885717727e-7
1.05,Asaphidion stierlini,Pitfall8,0,0.7105321348690119,0.3178694231734944,0.9282104919645869,64,13,6,NA,FALSE,0.7105321348690119,0.8979698854648903,0.15569925224262565,0.7570114430374542,1.7449987140538452
1.05,Asaphidion stierlini,Pitfall6,0,0.5835037935160385,0.21028910004242668,0.880537592085373,64,13,6,NA,FALSE,0.5835037935160385,0.3371735995346177,0.170981758174221,0.7035501250183804,2.0202723076657474
1.05,Asaphidion stierlini,Pitfall4,0,0.873242762660736,0.14782754798331638,0.9963581763474513,64,13,6,NA,FALSE,0.873242762660736,1.9299398556673126,0.21646189499085075,1.9555714847313947,0.26148850861542966
1.05,Asaphidion stierlini,Pitfall2,0,0.9821572720946808,0.02858277944059727,0.9999902892030134,64,13,6,NA,FALSE,0.9821572720946808,4.0081554254602265,0.247808038204698,14.140771359329209,0.005000964820219061
1.05,Asaphidion stierlini,GPD,0,0.004446584445874657,1.3428609299102995e-6,0.9369310912320771,64,13,6,NA,FALSE,0.004446584445874657,-5.4111625178600065,0.23901269091100694,53.99205409018285,3.430364739112467e-4
1.05,Badister bullatus,Pitfall10,0,3.5638700722401013e-4,2.936132311890019e-7,0.30210973725077955,64,11,6,NA,FALSE,3.5638700722401013e-4,-7.939136868104396,0.07706873562182356,216.32722334774596,2.1368677668062412e-5
1.05,Badister bullatus,Pitfall8,0,0.048169274272464126,0.0024710517991273313,0.5083256226251713,64,11,6,NA,FALSE,0.048169274272464126,-2.9836658553081215,0.12904453337399083,2.8145553149401006,0.12623518571607475
1.05,Badister bullatus,Pitfall6,0,0.9429443457358617,0.43232562115076223,0.9972194693417041,64,11,6,NA,FALSE,0.9429443457358617,2.8049800805099165,0.14410557351809744,2.6785269950484283,0.1393824020336271
1.05,Badister bullatus,Pitfall4,0,0.9999948261158291,0.8421026910078949,0.9999999998572329,64,11,6,NA,FALSE,0.99999,11.51291546492478,0.040279925726871925,4028.032853034054,6.163309711049804e-8
1.05,Badister bullatus,Pitfall2,0,0.9999999999989775,0.9873307422792081,1,64,11,6,NA,FALSE,0.99999,11.51291546492478,0.0032319535002020053,323.19858200749144,9.573287610090542e-6
1.05,Badister bullatus,GPD,0,1.0228265599594403e-14,3.821031662422996e-26,0.002730460583927704,64,11,6,NA,FALSE,1e-5,-11.512915464920228,6.965460673284959e-4,69.65530328588244,2.061064698980222e-4
1.05,Bembidion lampros,Pitfall10,0,0.9413093153633488,0.617978599450723,0.9937506219884638,64,24,6,NA,FALSE,0.9413093153633488,2.774990774973366,0.09586020983105632,1.7351492748219899,0.3321439252819907
1.05,Bembidion lampros,Pitfall8,0,0.8874312385282178,0.630635824133345,0.9732625353490082,64,24,6,NA,FALSE,0.8874312385282178,2.064766792620989,0.08740477326930185,0.8749486199304439,1.30627585371943
1.05,Bembidion lampros,Pitfall6,0,0.7674539353106173,0.49937562273827374,0.9160982971827587,64,24,6,NA,FALSE,0.7674539353106173,1.19399012542189,0.10630680470522576,0.5956618044455704,2.818386140022325
1.05,Bembidion lampros,Pitfall4,0,0.545797257814496,0.15578139431709473,0.8866897586161196,64,24,6,NA,FALSE,0.545797257814496,0.18370391705372974,0.18645621538240434,0.7521349391899818,1.7676996374014315
1.05,Bembidion lampros,Pitfall2,0,0.2956019893318693,0.009503598290737082,0.9483325122385188,64,24,6,NA,FALSE,0.2956019893318693,-0.8683296336056838,0.2394971719254545,1.15020411299915,0.7558753235208464
1.05,Bembidion lampros,GPD,0,0.7265127936608284,0.042424904543156707,0.9937609644292018,64,24,6,NA,FALSE,0.7265127936608284,0.9770012496349126,0.24268777037909314,1.221427265257726,0.6702931472846042
1.05,Bembidion lunulatum,Pitfall10,0,0.9998288514011316,3.2652824812736994e-21,1,64,12,6,NA,FALSE,0.9998288514011316,8.672807216346245,0.25510204081632654,1490.7846767891162,4.499561163886902e-7
1.05,Bembidion lunulatum,Pitfall8,0,0.9999981743788329,3.308424057522279e-200,1,64,12,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
1.05,Bembidion lunulatum,Pitfall6,0,0.9227330364157579,0.5695614599167705,0.9908070670548925,64,12,6,NA,FALSE,0.9227330364157579,2.480073473019667,0.10746061406584745,1.5072295576649593,0.4401910370205222
1.05,Bembidion lunulatum,Pitfall4,0,0.7543945703774751,0.23300991757122252,0.9688039659943504,64,12,6,NA,FALSE,0.7543945703774751,1.1221892304084586,0.1877025633732469,1.013056543529157,0.9743895728220325
1.05,Bembidion lunulatum,Pitfall2,0,0.6057272640436756,0.021854624357828475,0.9906224934871267,64,12,6,NA,FALSE,0.6057272640436756,0.4293869323670097,0.24713466049216792,1.0348080315388664,0.9338570858395895
1.05,Bembidion lunulatum,GPD,0,0.13971466318012948,0.0033352184009835684,0.8874098319991518,64,12,6,NA,FALSE,0.13971466318012948,-1.817661898544145,0.22552923816279802,1.8763694100766142,0.28402941002060517
1.05,Bembidion obtusum,Pitfall10,0,0.8570154736707947,0.3520503446014365,0.9851014087222634,64,10,6,NA,FALSE,0.8570154736707947,1.7907195571429968,0.16149261839817014,1.3178772828190712,0.5757713573014253
1.05,Bembidion obtusum,Pitfall8,0,0.7633157977015916,0.3956142560067226,0.9407918733557789,64,10,6,NA,FALSE,0.7633157977015916,1.170945062331938,0.13907592279312658,0.7698009239601462,1.687497522721241
1.05,Bembidion obtusum,Pitfall6,0,0.7055691985424745,0.310206072234471,0.9273769506128356,64,10,6,NA,FALSE,0.7055691985424745,0.8739608449824532,0.15744155060672568,0.7578731196563817,1.741032958395492
1.05,Bembidion obtusum,Pitfall4,0,0.45314560688167677,0.04303696048326894,0.9385301015116496,64,10,6,NA,FALSE,0.45314560688167677,-0.18796907341586577,0.2284421278133624,0.921863706778539,1.176702199393775
1.05,Bembidion obtusum,Pitfall2,0,0.257573444906066,0.0011221261832820885,0.9907530282012352,64,10,6,NA,FALSE,0.257573444906066,-1.0586190477143282,0.25245686275968193,1.3201783222520944,0.5737659948976916
1.05,Bembidion obtusum,GPD,0,0.15901854458091766,8.431253138912498e-4,0.9769428877798909,64,10,6,NA,FALSE,0.15901854458091766,-1.6655487810949676,0.24900504144540808,1.861975433033888,0.2884377551138507
1.05,Bembidion properans,Pitfall10,0,0.9999628572990027,9.960718862456997e-40,1,64,26,6,NA,FALSE,0.9999628572990027,10.200706136540783,0.25510204081632654,6868.415852837528,2.1197606999110175e-8
1.05,Bembidion properans,Pitfall8,0,0.8747487716087068,0.612762503269205,0.9685770988524489,64,26,6,NA,FALSE,0.8747487716087068,1.9436151795376297,0.0907690294855214,0.8284615495104638,1.4569856904362481
1.05,Bembidion properans,Pitfall6,0,0.866898948613227,0.6379356471469475,0.9601211030317922,64,26,6,NA,FALSE,0.866898948613227,1.873813792467494,0.08219016731756243,0.7123114120087813,1.9708800591904438
1.05,Bembidion properans,Pitfall4,0,0.8160893728435947,0.4784692047665915,0.9554820877655801,64,26,6,NA,FALSE,0.8160893728435947,1.4900739568784473,0.12168695994872158,0.8107734032362207,1.5212514768157
1.05,Bembidion properans,Pitfall2,0,0.8836268302765427,0.31137534770125813,0.992218258273869,64,26,6,NA,FALSE,0.8836268302765427,2.0272328277458294,0.17368441596240072,1.6890367333982466,0.3505272700007301
1.05,Bembidion properans,GPD,0,0.3022801729850921,0.028503731494195356,0.8648155129307601,64,26,6,NA,FALSE,0.3022801729850921,-0.8364633158007084,0.2133448422032053,1.011559472661798,0.9772758285805413
1.05,Bembidion quadrimaculatum,Pitfall10,0,0.8029820259836973,0.22755594921168565,0.9825744427749405,64,13,6,NA,FALSE,0.8029820259836973,1.4050373668768694,0.19260675856205484,1.2174744322671363,0.6746527593104251
1.05,Bembidion quadrimaculatum,Pitfall8,0,0.8395436856525452,0.37138133933191075,0.9788754592871007,64,13,6,NA,FALSE,0.8395436856525452,1.6548367920977078,0.15497298978448723,1.1504186132074339,0.7555934777699721
1.05,Bembidion quadrimaculatum,Pitfall6,0,0.6662376108523088,0.28405877820683295,0.9094428477354551,64,13,6,NA,FALSE,0.6662376108523088,0.6912170498962704,0.15953675243077095,0.7174542384087824,1.942726162797797
1.05,Bembidion quadrimaculatum,Pitfall4,0,0.7500359975710738,0.13755487157018007,0.9825935921729028,64,13,6,NA,FALSE,0.7500359975710738,1.098804284929625,0.21557110219457212,1.149822928537801,0.7563765758099954
1.05,Bembidion quadrimaculatum,Pitfall2,0,0.7081576675392007,0.007863538308731781,0.9986556912379824,64,13,6,NA,FALSE,0.7081576675392007,0.8864530640526425,0.2527531002370537,1.2229768657626965,0.6685956032297767
1.05,Bembidion quadrimaculatum,GPD,0,0.34666571650941524,0.0013289278504163683,0.9952958599979038,64,13,6,NA,FALSE,0.34666571650941524,-0.6337279552523921,0.2535629928947672,1.119539772361254,0.7978494434841612
1.05,Brachinus crepitans,Pitfall10,0,0.3242569141921228,0.005087934143682282,0.9782729110708583,64,7,6,NA,FALSE,0.3242569141921228,-0.7342768066104542,0.24826147370591228,1.1330223399271808,0.7789741644330302
1.05,Brachinus crepitans,Pitfall8,0,0.4344605726438001,0.09163390375199414,0.8540214383737912,64,7,6,NA,FALSE,0.4344605726438001,-0.26367481567023016,0.19448661597494823,0.7915465525093405,1.5960521464010007
1.05,Brachinus crepitans,Pitfall6,0,0.7561103267581442,0.16566809473054278,0.9797588261444029,64,7,6,NA,FALSE,0.7561103267581442,1.1314713362036328,0.20767620699333167,1.126180911290984,0.788467281487335
1.05,Brachinus crepitans,Pitfall4,0,0.8620964770878864,0.0034286464125821998,0.9999119731724558,64,7,6,NA,FALSE,0.8620964770878864,1.8328128554427816,0.25420493029588614,2.138221726753042,0.21872303507708246
1.05,Brachinus crepitans,Pitfall2,0,0.9840079064507884,7.928899411723085e-6,0.9999999979057437,64,7,6,NA,FALSE,0.9840079064507884,4.119539485099347,0.25510001760365614,16.21087955295774,0.0038052819583588252
1.05,Brachinus crepitans,GPD,0,0.002537454460757406,1.230339744072119e-10,0.9999809886272369,64,7,6,NA,FALSE,0.002537454460757406,-5.974053202020155,0.2550971909449497,100.78846303313924,9.844152999986335e-5
1.05,Brachinus sclopeta,Pitfall10,0,0.6093888390880763,0.09908108821741204,0.9567673634894844,64,9,6,NA,FALSE,0.6093888390880763,0.4447439599950163,0.21879751920205928,0.9191856790895938,1.1835687807166215
1.05,Brachinus sclopeta,Pitfall8,0,0.6728986511236373,0.2747299047069041,0.9178438078998438,64,9,6,NA,FALSE,0.6728986511236373,0.7213246673415461,0.16405966918187234,0.7453664466832721,1.799949508330737
1.05,Brachinus sclopeta,Pitfall6,0,0.8309399250935527,0.419078075727611,0.971003807918346,64,9,6,NA,FALSE,0.8309399250935527,1.5923033753592455,0.14079738066090178,1.0022680629318423,0.9954792599279979
1.05,Brachinus sclopeta,Pitfall4,0,0.9661359017902988,0.39771600235618415,0.9991893710030104,64,9,6,NA,FALSE,0.9661359017902988,3.350949106064901,0.1534370838384761,4.689781401937838,0.04546684299978391
1.05,Brachinus sclopeta,Pitfall2,0,0.9970149453576869,0.1612533615257887,0.9999982766302339,64,9,6,NA,FALSE,0.9970149453576869,5.811147707868598,0.2139655395674605,71.89354178369042,1.934729444988282e-4
1.05,Brachinus sclopeta,GPD,0,0.0037890475232188188,2.6431397546556282e-6,0.8455153627924697,64,9,6,NA,FALSE,0.0037890475232188188,-5.571844360458676,0.2156920203195702,57.14164173210102,3.062630280996961e-4
1.05,Calathus fuscipes,Pitfall10,0,0.9993096905545075,2.829288456917824e-27,1,64,8,6,NA,FALSE,0.9993096905545075,7.277680041359286,0.25510204081632654,369.80264934596755,7.312400397243151e-6
1.05,Calathus fuscipes,Pitfall8,0,0.9999846697296707,8.875426812445411e-110,1,64,8,6,NA,FALSE,0.9999846697296707,11.085665900843326,0.25510204081632654,16640.66883230668,3.6112573977067904e-9
1.05,Calathus fuscipes,Pitfall6,0,0.9999950268657303,3.615817094639091e-93,1,64,8,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
1.05,Calathus fuscipes,Pitfall4,0,0.9691103009083195,0.14782167415493702,0.9998237975115232,64,8,6,NA,FALSE,0.9691103009083195,3.445955669442208,0.21734748044810873,7.260519941595187,0.018969878742086884
1.05,Calathus fuscipes,Pitfall2,0,0.9895797564797225,0.004391138473312763,0.9999995109623465,64,8,6,NA,FALSE,0.9895797564797225,4.5535299580833835,0.2539817276757739,24.630532552473543,0.0016483612473792504
1.05,Calathus fuscipes,GPD,0,0.004990553929080186,4.3990547980045136e-7,0.9828134947384882,64,8,6,NA,FALSE,0.004990553929080186,-5.295205319217928,0.2507176160288287,50.490409479966004,3.922673976284284e-4
1.05,Carabus auratus,Pitfall10,0,0.9999639835009565,9.275479892719312e-68,1,64,9,6,NA,FALSE,0.9999639835009565,10.231497400587068,0.25510204081632654,7083.176760782303,1.9931676991945258e-8
1.05,Carabus auratus,Pitfall8,0,0.9999996996817493,0,1,64,9,6,NA,FALSE,0.99999,11.51291546492478,0.25510204081632654,25510.459186340613,1.5366092673396777e-9
1.05,Carabus auratus,Pitfall6,0,0.909029565890052,0.4754244939007093,0.9910051490260416,64,9,6,NA,FALSE,0.909029565890052,2.301843065545395,0.13152567732789092,1.590494864231549,0.39530786746976104
1.05,Carabus auratus,Pitfall4,0,0.906088291253692,0.13021448881440822,0.9983943617338558,64,9,6,NA,FALSE,0.906088291253692,2.2667816807852694,0.2214744573774101,2.6027555741343353,0.14761593085676997
1.05,Carabus auratus,Pitfall2,0,0.8809256165229278,0.001594610161362287,0.999970819472242,64,9,6,NA,FALSE,0.8809256165229278,2.0012248225654545,0.25468780849767336,2.428010585592071,0.16962851040085294
1.05,Carabus auratus,GPD,0,0.23045208262940806,3.763414314411742e-5,0.9995805055546754,64,9,6,NA,FALSE,0.23045208262940806,-1.2057602657725661,0.25498542638049265,1.437801905099022,0.4837287394056412
1.05,Carabus nemoralis,Pitfall10,0,0.9063478900756111,0.2748607646048863,0.9959692806002268,64,15,6,NA,FALSE,0.9063478900756111,2.2698362584423286,0.18395625408044403,2.167215325351905,0.2129099087153503
1.05,Carabus nemoralis,Pitfall8,0,0.809806460401187,0.39641664672400245,0.9650386351780554,64,15,6,NA,FALSE,0.809806460401187,1.4487530981630237,0.14505662970766658,0.9418041171082203,1.1274020773902467
1.05,Carabus nemoralis,Pitfall6,0,0.7491757773049755,0.3401387269530405,0.9453764743664753,64,15,6,NA,FALSE,0.7491757773049755,1.0942212528200717,0.1543973845442436,0.8216497681768399,1.4812437329857269
1.05,Carabus nemoralis,Pitfall4,0,0.46566859444086856,0.024484135972854707,0.9680111727038752,64,15,6,NA,FALSE,0.46566859444086856,-0.1375420457269189,0.2406956726354644,0.9673433095395567,1.0686579857063285
1.05,Carabus nemoralis,Pitfall2,0,0.3471255629228367,2.88813042704331e-4,0.998979096282305,64,15,6,NA,FALSE,0.3471255629228367,-0.6316982572371431,0.2547679293978573,1.1241609522150187,0.7913033567693245
1.05,Carabus nemoralis,GPD,0,0.9259172861135846,0.003585799400959576,0.9999769630245244,64,15,6,NA,FALSE,0.9259172861135846,2.525602682602405,0.2541814192917257,3.7055674659448457,0.07282668647903898
1.05,Harpalus affinis,Pitfall10,0,0.9999419123338076,6.715559827212258e-38,1,64,26,6,NA,FALSE,0.9999419123338076,9.753499113133659,0.25510204081632654,4391.928212681802,5.1842929500332704e-8
1.05,Harpalus affinis,Pitfall8,0,0.9175875222399801,0.5887476713506248,0.9885837039059878,64,26,6,NA,FALSE,0.9175875222399801,2.410011112888713,0.10199898789677629,1.3488243316638426,0.5496537770825536
1.05,Harpalus affinis,Pitfall6,0,0.9546445464151126,0.7187214212161902,0.9942654162363732,64,26,6,NA,FALSE,0.9546445464151126,3.0468086437033155,0.0702918354643324,1.623430396738907,0.37943086275104193
1.05,Harpalus affinis,Pitfall4,0,0.9635092982844596,0.7341963576839029,0.9960537311076588,64,26,6,NA,FALSE,0.9635092982844596,3.2735246577212718,0.06680035036320305,1.8999431896043824,0.2770248762046022
1.05,Harpalus affinis,Pitfall2,0,0.9516413307471927,0.3154090704976813,0.9988116927490812,64,26,6,NA,FALSE,0.9516413307471927,2.979542702535633,0.17433740363556122,3.7882875517882253,0.06968096013197468
1.05,Harpalus affinis,GPD,0,0.18849489015567308,0.005281906852619028,0.9104003165832694,64,26,6,NA,FALSE,0.18849489015567308,-1.4598197851307118,0.23089755350271693,1.5094839198659682,0.43887719855991114
1.05,Harpalus dimidiatus,Pitfall10,0,0.6797443014844726,0.31960909512591135,0.9055748734993082,64,23,6,NA,FALSE,0.6797443014844726,0.752596965647444,0.14948106591158086,0.6866631546739528,2.1208624900205524
1.05,Harpalus dimidiatus,Pitfall8,0,0.7317293916059397,0.4647175130808846,0.8954998937308277,64,23,6,NA,FALSE,0.7317293916059397,1.0034145581258032,0.1098934644515161,0.5598198209011089,3.1908284677331658
1.05,Harpalus dimidiatus,Pitfall6,0,0.8031816268478097,0.5634004983676896,0.9280840771483689,64,23,6,NA,FALSE,0.8031816268478097,1.4062995339617663,0.0930315251991529,0.5885057873982817,2.887343965185761
1.05,Harpalus dimidiatus,Pitfall4,0,0.9065813510768683,0.6078251187514068,0.9838093818077538,64,23,6,NA,FALSE,0.9065813510768683,2.272589775542291,0.09591435282049669,1.132513108822906,0.7796748486959668
1.05,Harpalus dimidiatus,Pitfall2,0,0.9411225385099384,0.335141897767475,0.9980309824452438,64,23,6,NA,FALSE,0.9411225385099384,2.7716149924796296,0.16910435833616552,3.0518244599639037,0.10736949265529232
