IL_GPD_m,species,method,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad
1,Notiophilus quadripunctatus,Pitfall6,0.8912938055324565,0.652967036381543,0.9727730577273629,64,25,6,NA,FALSE
1,Notiophilus quadripunctatus,Pitfall4,0.6815201679246856,0.4483085070180499,0.8492896816592032,64,25,6,NA,FALSE
1,Notiophilus quadripunctatus,Pitfall2,0.5193655058973379,0.32137250300807757,0.7114574518773382,64,25,6,NA,FALSE
1,Notiophilus quadripunctatus,GPD,0.7322104663401519,0.5098828624221826,0.8778468638029712,64,25,6,NA,FALSE
1,Notiophilus substriatus,Pitfall10,0.854039829805741,0.5662105847956381,0.9632750008664593,64,20,6,NA,FALSE
1,Notiophilus substriatus,Pitfall8,0.7288252955023239,0.4602688491674695,0.8944101236415135,64,20,6,NA,FALSE
1,Notiophilus substriatus,Pitfall6,0.7285067077590682,0.4598647210636289,0.8942593148440278,64,20,6,NA,FALSE
1,Notiophilus substriatus,Pitfall4,0.6572802877662435,0.39528498616375596,0.8490981937041457,64,20,6,NA,FALSE
1,Notiophilus substriatus,Pitfall2,0.4751957436774123,0.26084445558143965,0.6990939459818567,64,20,6,NA,FALSE
1,Notiophilus substriatus,GPD,0.6509820038385477,0.40013821061235405,0.8391080266746775,64,20,6,NA,FALSE
1,Parophonus maculicornis,Pitfall10,0.8704475594165477,0.4524995906417013,0.9820212049367832,64,13,6,NA,FALSE
1,Parophonus maculicornis,Pitfall8,0.6923656239115147,0.3672455553554734,0.8971965537775247,64,13,6,NA,FALSE
1,Parophonus maculicornis,Pitfall6,0.6920634074139179,0.366917809742215,0.8970649221433727,64,13,6,NA,FALSE
1,Parophonus maculicornis,Pitfall4,0.47976579675688963,0.20992324905626011,0.761954685117261,64,13,6,NA,FALSE
1,Parophonus maculicornis,Pitfall2,0.2502583148043416,0.0808710836416935,0.558752307522893,64,13,6,NA,FALSE
1,Parophonus maculicornis,GPD,0.790160332480159,0.4656694728008614,0.9420961120905981,64,13,6,NA,FALSE
1,Poecilus versicolor,Pitfall10,0.9999989530100943,3.0965699934388533e-136,1,64,12,6,NA,FALSE
1,Poecilus versicolor,Pitfall8,0.9999999997936209,0,1,64,12,6,NA,FALSE
1,Poecilus versicolor,Pitfall6,0.9622513024159035,0.6732753765422925,0.996838721963364,64,12,6,NA,FALSE
1,Poecilus versicolor,Pitfall4,0.8999628027091078,0.5723622083485956,0.9837315791766628,64,12,6,NA,FALSE
1,Poecilus versicolor,Pitfall2,0.8927469638524588,0.5619645575465234,0.9818199960318859,64,12,6,NA,FALSE
1,Poecilus versicolor,GPD,0.9234644751407698,0.5770227341303834,0.9907165149033225,64,12,6,NA,FALSE
1,Pterostichus madidus,Pitfall10,0.9999377648524141,1.0632182320600462e-54,1,64,13,6,NA,FALSE
1,Pterostichus madidus,Pitfall8,0.9999941208990201,4.471658723503089e-162,1,64,13,6,NA,FALSE
1,Pterostichus madidus,Pitfall6,0.999994499467779,1.758351194578375e-154,1,64,13,6,NA,FALSE
1,Pterostichus madidus,Pitfall4,0.9999947917771662,1.5717287772337058e-162,1,64,13,6,NA,FALSE
1,Pterostichus madidus,Pitfall2,0.5586149692725767,0.25918604730593897,0.8207282325748836,64,13,6,NA,FALSE
1,Pterostichus madidus,GPD,0.9406241756866147,0.48666778216273776,0.9962365722271186,64,13,6,NA,FALSE
1,Pterostichus melanarius,Pitfall10,0.9997953097510124,2.2673696571567423e-31,1,64,9,6,NA,FALSE
1,Pterostichus melanarius,Pitfall8,0.9999933792366665,1.962635549348097e-186,1,64,9,6,NA,FALSE
1,Pterostichus melanarius,Pitfall6,0.9999928787134001,1.2294537240261269e-179,1,64,9,6,NA,FALSE
1,Pterostichus melanarius,Pitfall4,0.9999903619547927,1.7242788584261697e-143,1,64,9,6,NA,FALSE
1,Pterostichus melanarius,Pitfall2,0.36583268985159273,0.0869833929279995,0.7774319846119152,64,9,6,NA,FALSE
1,Pterostichus melanarius,GPD,0.7299565638717141,0.3524103138869947,0.9306853879278542,64,9,6,NA,FALSE
1,Pterostichus vernalis,Pitfall10,0.872722572070691,0.31162214822514056,0.9904634727167685,64,8,6,NA,FALSE
1,Pterostichus vernalis,Pitfall8,0.8877133521057475,0.37254683596125515,0.9905896863852157,64,8,6,NA,FALSE
1,Pterostichus vernalis,Pitfall6,0.6940167711080711,0.23034249432400888,0.9450238119126739,64,8,6,NA,FALSE
1,Pterostichus vernalis,Pitfall4,0.48333710200565827,0.13927632250133581,0.8439558316320104,64,8,6,NA,FALSE
1,Pterostichus vernalis,Pitfall2,0.1102757977828398,0.013564076997562782,0.527676523938217,64,8,6,NA,FALSE
1,Pterostichus vernalis,GPD,0.7889378063705648,0.31767093808042696,0.9677534179424838,64,8,6,NA,FALSE
1,Stenolophus teutonus,Pitfall10,0.8120263112746539,0.315455533355392,0.9759011542445087,64,7,6,NA,FALSE
1,Stenolophus teutonus,Pitfall8,0.618725012545881,0.20554918475351286,0.9105399693375613,64,7,6,NA,FALSE
1,Stenolophus teutonus,Pitfall6,0.4184012163399295,0.10367780087571467,0.8173255522813647,64,7,6,NA,FALSE
1,Stenolophus teutonus,Pitfall4,0.4073259595134393,0.09976524276021344,0.8099636615099559,64,7,6,NA,FALSE
1,Stenolophus teutonus,Pitfall2,0.3226306558289945,0.0786102500157795,0.7267040503233196,64,7,6,NA,FALSE
1,Stenolophus teutonus,GPD,0.6350544917644607,0.24975615040066163,0.900951229008816,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,Pitfall10,0.5972623260225844,0.19835822983851722,0.898869783006549,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,Pitfall8,0.5964775824942271,0.19781667699065794,0.8985864008382196,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,Pitfall6,0.5960219835127762,0.19749421231123776,0.8984266589345535,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,Pitfall4,0.5813319061211449,0.1876893253937472,0.8929831665919591,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,Pitfall2,0.46215506487252395,0.14676823122601407,0.8110484092787656,64,7,6,NA,FALSE
1,Syntomus obscuroguttatus,GPD,0.6251265943402248,0.25206290482136734,0.8919071823337303,64,7,6,NA,FALSE
1,Tachys bistriatus,Pitfall10,0.999999964995664,0,1,64,7,6,NA,FALSE
1,Tachys bistriatus,Pitfall8,0.999999999975216,0,1,64,7,6,NA,FALSE
1,Tachys bistriatus,Pitfall6,0.999999999994639,NA,NA,64,7,6,NA,FALSE
1,Tachys bistriatus,Pitfall4,0.8290631423603366,0.3605158845471338,0.9765951731456273,64,7,6,NA,FALSE
1,Tachys bistriatus,Pitfall2,0.4669057838068262,0.14946941549044168,0.8136080779940013,64,7,6,NA,FALSE
1,Tachys bistriatus,GPD,0.31192112245332637,0.07987735532259864,0.7030174433966404,64,7,6,NA,FALSE
1,Trechus quadristriatus,Pitfall10,0.8737329857710364,0.6031883664327772,0.9692306680861295,64,23,6,NA,FALSE
1,Trechus quadristriatus,Pitfall8,0.8051199841582469,0.5315217266444194,0.9376702878492065,64,23,6,NA,FALSE
1,Trechus quadristriatus,Pitfall6,0.8034807266305178,0.5295722040233529,0.9369060628956667,64,23,6,NA,FALSE
1,Trechus quadristriatus,Pitfall4,0.6647826944122782,0.3984397437805182,0.8558613693213559,64,23,6,NA,FALSE
1,Trechus quadristriatus,Pitfall2,0.516777499234695,0.2899590487638315,0.7368874630475087,64,23,6,NA,FALSE
1,Trechus quadristriatus,GPD,0.6225047115956983,0.3880087847030377,0.8109318010394706,64,23,6,NA,FALSE
1.05,Abax parallelepipedus,Pitfall10,0.9998745944117795,3.0582068117767617e-32,1,64,11,6,NA,FALSE
1.05,Abax parallelepipedus,Pitfall8,0.78619383970155865,0.28518482446737414,0.9713394301161977,64,11,6,NA,FALSE
1.05,Abax parallelepipedus,Pitfall6,0.8209793192698092,0.3417558435471603,0.9759076245890246,64,11,6,NA,FALSE
1.05,Abax parallelepipedus,Pitfall4,0.8676686384677998,0.4423194428584241,0.981885386023621,64,11,6,NA,FALSE
1.05,Abax parallelepipedus,Pitfall2,0.8880648932715252,0.4959107526861924,0.98461122306067,64,11,6,NA,FALSE
1.05,Abax parallelepipedus,GPD,0.7126134853669702,0.3426807669900089,0.9218384925591332,64,11,6,NA,FALSE
1.05,Agonum muelleri,Pitfall10,0.7187136612845079,0.3937449780947201,0.9095190865393536,64,15,6,NA,FALSE
1.05,Agonum muelleri,Pitfall8,0.7184950413581845,0.3935200436089307,0.9094186460906758,64,15,6,NA,FALSE
1.05,Agonum muelleri,Pitfall6,0.6511392137697375,0.35051895320978205,0.8658624047738035,64,15,6,NA,FALSE
1.05,Agonum muelleri,Pitfall4,0.5569109546677105,0.2751436394641183,0.806269406518479,64,15,6,NA,FALSE
1.05,Agonum muelleri,Pitfall2,0.5842680630406528,0.307389233320338,0.816526902346945,64,15,6,NA,FALSE
1.05,Agonum muelleri,GPD,0.9183226886167275,0.5899219253411849,0.9887480993823893,64,15,6,NA,FALSE
1.05,Amara aenea,Pitfall10,0.8576974596199143,0.6363976512492651,0.9540354048844155,64,31,6,NA,FALSE
1.05,Amara aenea,Pitfall8,0.7059761574020493,0.4952341231874512,0.8545702169661742,64,31,6,NA,FALSE
1.05,Amara aenea,Pitfall6,0.574911548568186,0.3707909263882283,0.7563300285899371,64,31,6,NA,FALSE
1.05,Amara aenea,Pitfall4,0.33389878847496957,0.17614292408337426,0.5402859596990046,64,31,6,NA,FALSE
1.05,Amara aenea,Pitfall2,0.28414140101272534,0.14790388130443266,0.47579778195685485,64,31,6,NA,FALSE
1.05,Amara aenea,GPD,0.675194333630699,0.4781310392162059,0.8250694724814904,64,31,6,NA,FALSE
1.05,Amara communis,Pitfall10,0.7473036373765496,0.2568110726554551,0.96199075848554,64,7,6,NA,FALSE
1.05,Amara communis,Pitfall8,0.522239568580561,0.13121770066525582,0.8877806055102033,64,7,6,NA,FALSE
1.05,Amara communis,Pitfall6,0.2674798994250691,0.035647117635954254,0.78294238326947585,64,7,6,NA,FALSE
1.05,Amara communis,Pitfall4,0.2466641779116058,0.032166201986993145,0.7633577891672073,64,7,6,NA,FALSE
1.05,Amara communis,Pitfall2,0.18161474973709896,0.02286999731782311,0.6778487008659192,64,7,6,NA,FALSE
1.05,Amara communis,GPD,0.8985084053527524,0.34880687342634004,0.9932121363757238,64,7,6,NA,FALSE
1.05,Amara convexior,Pitfall10,0.9997984749215946,9.037068862249949e-16,1,64,13,6,NA,FALSE
1.05,Amara convexior,Pitfall8,0.999972479120413,6.786274634734277e-47,1,64,13,6,NA,FALSE
1.05,Amara convexior,Pitfall6,0.9002480762507922,0.5256861895849488,0.9865751596395976,64,13,6,NA,FALSE
1.05,Amara convexior,Pitfall4,0.7877836225939735,0.43080700735455757,0.947935023005468,64,13,6,NA,FALSE
1.05,Amara convexior,Pitfall2,0.4416599243012768,0.17136982686812705,0.7515869271617178,64,13,6,NA,FALSE
1.05,Amara convexior,GPD,0.8462261915452436,0.5027584019524701,0.9676912243156387,64,13,6,NA,FALSE
1.05,Amara familiaris,Pitfall10,0.658391135516605,0.2587936378516724,0.9140809568150564,64,10,6,NA,FALSE
1.05,Amara familiaris,Pitfall8,0.5685286786388128,0.22338380892525633,0.8578755892814482,64,10,6,NA,FALSE
1.05,Amara familiaris,Pitfall6,0.18492399316571193,0.03870798562079042,0.5610832056466581,64,10,6,NA,FALSE
1.05,Amara familiaris,Pitfall4,0.17469610960994286,0.037025746620762606,0.5381769760454085,64,10,6,NA,FALSE
1.05,Amara familiaris,Pitfall2,0.1425455770268078,0.029982380272859103,0.47205212901484217,64,10,6,NA,FALSE
1.05,Amara familiaris,GPD,0.33312540673881647,0.11378593629225595,0.660264604490057,64,10,6,NA,FALSE
1.05,Amara lunicollis,Pitfall10,0.7781510132630536,0.36391056360799967,0.9555651316647495,64,8,6,NA,FALSE
1.05,Amara lunicollis,Pitfall8,0.48305096815599646,0.16215225110414136,0.8185651654790127,64,8,6,NA,FALSE
1.05,Amara lunicollis,Pitfall6,0.48194332517544525,0.1615133785653548,0.8179462127196503,64,8,6,NA,FALSE
1.05,Amara lunicollis,Pitfall4,0.4602849780609628,0.15021027057561673,0.8044844827165154,64,8,6,NA,FALSE
1.05,Amara lunicollis,Pitfall2,0.13719911365217757,0.017883397971786064,0.5813544139068025,64,8,6,NA,FALSE
1.05,Amara lunicollis,GPD,0.590457165471001,0.2335952642590594,0.87211965543789,64,8,6,NA,FALSE
1.05,Amara similata,Pitfall10,0.8953612390031724,0.5130774227972306,0.9858124988059946,64,15,6,NA,FALSE
1.05,Amara similata,Pitfall8,0.808625194760448,0.46931607537851666,0.952803703531886,64,15,6,NA,FALSE
1.05,Amara similata,Pitfall6,0.642656494907228,0.3426015847792903,0.8612304788409301,64,15,6,NA,FALSE
1.05,Amara similata,Pitfall4,0.33095232975291594,0.1289777117610468,0.6229917060079438,64,15,6,NA,FALSE
1.05,Amara similata,Pitfall2,0.29231139040151527,0.11228493708791663,0.5742572103289499,64,15,6,NA,FALSE
1.05,Amara similata,GPD,0.7428104078556267,0.45085403856363976,0.9103956369541033,64,15,6,NA,FALSE
1.05,Anchomenus dorsalis,Pitfall10,0.9126950833328669,0.6979765545342451,0.9792919902107234,64,27,6,NA,FALSE
1.05,Anchomenus dorsalis,Pitfall8,0.8339865520553584,0.6115445425723142,0.9412815150619942,64,27,6,NA,FALSE
1.05,Anchomenus dorsalis,Pitfall6,0.7842549119282364,0.5540258934141339,0.9140659484853463,64,27,6,NA,FALSE
1.05,Anchomenus dorsalis,Pitfall4,0.6254236870960231,0.3930928979206858,0.8114710749112833,64,27,6,NA,FALSE
1.05,Anchomenus dorsalis,Pitfall2,0.6091133969322594,0.3904654529493777,0.7912588244247721,64,27,6,NA,FALSE
1.05,Anchomenus dorsalis,GPD,0.8762045177937309,0.664765626443199,0.9619233194334313,64,27,6,NA,FALSE
1.05,Anisodactylus binotatus,Pitfall10,0.8049049153257313,0.31408757020024414,0.9738026991746114,64,7,6,NA,FALSE
1.05,Anisodactylus binotatus,Pitfall8,0.6089956498343346,0.20469668513026254,0.904077902041602,64,7,6,NA,FALSE
1.05,Anisodactylus binotatus,Pitfall6,0.6080067488661666,0.2039266741893853,0.9037682418332744,64,7,6,NA,FALSE
1.05,Anisodactylus binotatus,Pitfall4,0.39403114973986336,0.09714427086426482,0.797148748555176,64,7,6,NA,FALSE
1.05,Anisodactylus binotatus,Pitfall2,0.31039133793153734,0.07534513935146374,0.7131557249703903,64,7,6,NA,FALSE
1.05,Anisodactylus binotatus,GPD,0.6290947500706071,0.2509624769785137,0.8956833658104635,64,7,6,NA,FALSE
1.05,Asaphidion stierlini,Pitfall10,0.9999738660513208,8.849183806523208e-47,1,64,13,6,NA,FALSE
1.05,Asaphidion stierlini,Pitfall8,0.8061782346317508,0.4487217381239965,0.9550652591311489,64,13,6,NA,FALSE
1.05,Asaphidion stierlini,Pitfall6,0.4189518546185286,0.16619606197609904,0.7228564149694016,64,13,6,NA,FALSE
1.05,Asaphidion stierlini,Pitfall4,0.4031240497600421,0.15766514735363774,0.7090499171249152,64,13,6,NA,FALSE
1.05,Asaphidion stierlini,Pitfall2,0.2573216918366614,0.08306067349084839,0.569937957654512,64,13,6,NA,FALSE
1.05,Asaphidion stierlini,GPD,0.54799584324392,0.28373076482086457,0.7877110466906075,64,13,6,NA,FALSE
1.05,Badister bullatus,Pitfall10,0.6000148832754894,0.20542629334591572,0.8969487878128005,64,11,6,NA,FALSE
1.05,Badister bullatus,Pitfall8,0.5085982819335926,0.1770415636170129,0.8327598088385104,64,11,6,NA,FALSE
1.05,Badister bullatus,Pitfall6,0.26968003484822395,0.07001504891588067,0.6442744075532969,64,11,6,NA,FALSE
1.05,Badister bullatus,Pitfall4,0.24633575571086985,0.06454080205919628,0.6076004448007661,64,11,6,NA,FALSE
1.05,Badister bullatus,Pitfall2,0.1988191629850364,0.051275420916691836,0.5325850050997798,64,11,6,NA,FALSE
1.05,Badister bullatus,GPD,0.46361147812456754,0.16661402767748706,0.7888809442320804,64,11,6,NA,FALSE
1.05,Bembidion lampros,Pitfall10,0.9333582097108248,0.6480511541495301,0.9907003062312955,64,24,6,NA,FALSE
1.05,Bembidion lampros,Pitfall8,0.8824405842568698,0.6318148548096147,0.9704445096909484,64,24,6,NA,FALSE
1.05,Bembidion lampros,Pitfall6,0.7782900788741735,0.535917918569934,0.9143182853124712,64,24,6,NA,FALSE
1.05,Bembidion lampros,Pitfall4,0.5985823096477368,0.36603562512064297,0.7938654973568751,64,24,6,NA,FALSE
1.05,Bembidion lampros,Pitfall2,0.4019679072334221,0.22028775190361108,0.6152526119671767,64,24,6,NA,FALSE
1.05,Bembidion lampros,GPD,0.6121022661841038,0.3974535055659011,0.790576208384723,64,24,6,NA,FALSE
1.05,Bembidion lunulatum,Pitfall10,0.9998880187295925,5.017035762919225e-21,1,64,12,6,NA,FALSE
1.05,Bembidion lunulatum,Pitfall8,0.9999984340759266,3.856866885954952e-200,1,64,12,6,NA,FALSE
1.05,Bembidion lunulatum,Pitfall6,0.9077788557680766,0.5504857603597956,0.9875190113561978,64,12,6,NA,FALSE
1.05,Bembidion lunulatum,Pitfall4,0.6098047980840426,0.30171055056522966,0.8496871108016166,64,12,6,NA,FALSE
1.05,Bembidion lunulatum,Pitfall2,0.26015546684671026,0.08429523069107497,0.5732313627398182,64,12,6,NA,FALSE
1.05,Bembidion lunulatum,GPD,0.45331906826419327,0.19763399234414483,0.7362581203467458,64,12,6,NA,FALSE
1.05,Bembidion obtusum,Pitfall10,0.8923927932443049,0.5043578671207047,0.9854198333164307,64,10,6,NA,FALSE
1.05,Bembidion obtusum,Pitfall8,0.783873010651579,0.4236510210520907,0.9470781369230534,64,10,6,NA,FALSE
1.05,Bembidion obtusum,Pitfall6,0.6739381649598383,0.3348749439302401,0.8945723229708678,64,10,6,NA,FALSE
1.05,Bembidion obtusum,Pitfall4,0.3306821484422724,0.10828396400027131,0.6677858650568531,64,10,6,NA,FALSE
1.05,Bembidion obtusum,Pitfall2,0.10091161196955184,0.013700419947212357,0.4755846759921464,64,10,6,NA,FALSE
1.05,Bembidion obtusum,GPD,0.39705329386903854,0.15629973905699251,0.7006730933659283,64,10,6,NA,FALSE
1.05,Bembidion properans,Pitfall10,0.9999773535433182,1.636891262400543e-39,1,64,26,6,NA,FALSE
1.05,Bembidion properans,Pitfall8,0.8930770621345105,0.6566457374699755,0.9733186603116675,64,26,6,NA,FALSE
1.05,Bembidion properans,Pitfall6,0.8386785414749073,0.5998580728306449,0.9474487107839691,64,26,6,NA,FALSE
1.05,Bembidion properans,Pitfall4,0.6686454366073529,0.43011218386282646,0.8436345276773095,64,26,6,NA,FALSE
1.05,Bembidion properans,Pitfall2,0.5762974335074086,0.3610688106753692,0.7660092377461201,64,26,6,NA,FALSE
1.05,Bembidion properans,GPD,0.7436308676434693,0.5280346124509038,0.8826322729593924,64,26,6,NA,FALSE
1.05,Bembidion quadrimaculatum,Pitfall10,0.8583155253929917,0.4213993341599305,0.980540527814945,64,13,6,NA,FALSE
1.05,Bembidion quadrimaculatum,Pitfall8,0.8579272913532714,0.4205971971054581,0.9804815395982005,64,13,6,NA,FALSE
1.05,Bembidion quadrimaculatum,Pitfall6,0.6249651355979814,0.284652043284912,0.8746654915141879,64,13,6,NA,FALSE
1.05,Bembidion quadrimaculatum,Pitfall4,0.6148122820444367,0.2759247248851907,0.8698846955018693,64,13,6,NA,FALSE
1.05,Bembidion quadrimaculatum,Pitfall2,0.3796511940601228,0.14730987121706302,0.6843423135512184,64,13,6,NA,FALSE
1.05,Bembidion quadrimaculatum,GPD,0.7087540382966051,0.39824966290901453,0.8994785764330891,64,13,6,NA,FALSE
1.05,Brachinus crepitans,Pitfall10,0.7265863447171466,0.33634214644599947,0.9330417536170726,64,7,6,NA,FALSE
1.05,Brachinus crepitans,Pitfall8,0.5879232529559749,0.2372826969423412,0.8674282536625856,64,7,6,NA,FALSE
1.05,Brachinus crepitans,Pitfall6,0.5870462310404427,0.2365218444759973,0.8670795387871777,64,7,6,NA,FALSE
1.05,Brachinus crepitans,Pitfall4,0.2904407120722561,0.07245357112269259,0.6820280713573617,64,7,6,NA,FALSE
1.05,Brachinus crepitans,Pitfall2,0.13830655912911108,0.018694438816575242,0.5748834573874957,64,7,6,NA,FALSE
1.05,Brachinus crepitans,GPD,0.6464933171231183,0.25276920203927056,0.9081471194462307,64,7,6,NA,FALSE
1.05,Brachinus sclopeta,Pitfall10,0.9072172271680637,0.5198270053910808,0.9888034761710213,64,9,6,NA,FALSE
1.05,Brachinus sclopeta,Pitfall8,0.7998145915366359,0.42336676629267034,0.9560282247264275,64,9,6,NA,FALSE
1.05,Brachinus sclopeta,Pitfall6,0.6805364269264573,0.32104005189213364,0.9056355408572384,64,9,6,NA,FALSE
1.05,Brachinus sclopeta,Pitfall4,0.6053565834928714,0.2803334198521944,0.8579636193784584,64,9,6,NA,FALSE
1.05,Brachinus sclopeta,Pitfall2,0.3617336672096998,0.120269236065704,0.7014449713595552,64,9,6,NA,FALSE
1.05,Brachinus sclopeta,GPD,0.8147760825562532,0.40288482987130997,0.9663058124939227,64,9,6,NA,FALSE
1.05,Calathus fuscipes,Pitfall10,0.9998813923003209,1.655810942060761e-26,1,64,8,6,NA,FALSE
1.05,Calathus fuscipes,Pitfall8,0.9999918940080608,1.673761904169252e-109,1,64,8,6,NA,FALSE
1.05,Calathus fuscipes,Pitfall6,0.9999889034494485,1.637492625697224e-93,1,64,8,6,NA,FALSE
1.05,Calathus fuscipes,Pitfall4,0.6547263131638185,0.21769104574533718,0.9281713357364861,64,8,6,NA,FALSE
1.05,Calathus fuscipes,Pitfall2,0.17220823596373847,0.02287256768292979,0.6489812941135625,64,8,6,NA,FALSE
1.05,Calathus fuscipes,GPD,0.813904769281788,0.3129987121600395,0.9767359421967422,64,8,6,NA,FALSE
1.05,Carabus auratus,Pitfall10,0.9999826880409335,1.960782181658955e-67,1,64,9,6,NA,FALSE
1.05,Carabus auratus,Pitfall8,0.999999769585515,0,1,64,9,6,NA,FALSE
1.05,Carabus auratus,Pitfall6,0.8774094859854591,0.46760290304040963,0.9831434958550956,64,9,6,NA,FALSE
1.05,Carabus auratus,Pitfall4,0.7502617222674567,0.3769873139061982,0.937166500633424,64,9,6,NA,FALSE
1.05,Carabus auratus,Pitfall2,0.36703046098082387,0.12165091731558982,0.7082569667756319,64,9,6,NA,FALSE
1.05,Carabus auratus,GPD,0.8333489794420795,0.4189192245706901,0.9719771703116671,64,9,6,NA,FALSE
1.05,Carabus nemoralis,Pitfall10,0.8626797794014772,0.4263979483106611,0.981512842366622,64,15,6,NA,FALSE
1.05,Carabus nemoralis,Pitfall8,0.7845649737606084,0.4267493473932764,0.9468521993961293,64,15,6,NA,FALSE
1.05,Carabus nemoralis,Pitfall6,0.7843263127938828,0.42648996080361895,0.9467634355268016,64,15,6,NA,FALSE
1.05,Carabus nemoralis,Pitfall4,0.6342876346137797,0.33427472529442287,0.8569548222177898,64,15,6,NA,FALSE
1.05,Carabus nemoralis,Pitfall2,0.7047722401190979,0.4240956791127796,0.8855668938537196,64,15,6,NA,FALSE
1.05,Carabus nemoralis,GPD,0.7037143785120482,0.3921666094267875,0.8973675443636029,64,15,6,NA,FALSE
1.05,Harpalus affinis,Pitfall10,0.9999733799356032,1.472084542786163e-37,1,64,26,6,NA,FALSE
1.05,Harpalus affinis,Pitfall8,0.9365668178110902,0.6589049331286175,0.9912164257924512,64,26,6,NA,FALSE
1.05,Harpalus affinis,Pitfall6,0.9365143743382857,0.658708206362537,0.9912086770109829,64,26,6,NA,FALSE
1.05,Harpalus affinis,Pitfall4,0.8839878382714051,0.6343977342250986,0.9709812924487348,64,26,6,NA,FALSE
1.05,Harpalus affinis,Pitfall2,0.5664744867547769,0.3451731599321744,0.7640994114247027,64,26,6,NA,FALSE
1.05,Harpalus affinis,GPD,0.8233018147806764,0.6166783777618818,0.9310085746482224,64,26,6,NA,FALSE
1.05,Harpalus dimidiatus,Pitfall10,0.8338478221044432,0.5886403014430309,0.9462389723069279,64,23,6,NA,FALSE
1.05,Harpalus dimidiatus,Pitfall8,0.7882909875873916,0.5489100792465418,0.9193124047429928,64,23,6,NA,FALSE
1.05,Harpalus dimidiatus,Pitfall6,0.7338598720870978,0.4939562090249683,0.886226870789617,64,23,6,NA,FALSE
1.05,Harpalus dimidiatus,Pitfall4,0.7113674413704824,0.48488583986747097,0.865825748690092,64,23,6,NA,FALSE
1.05,Harpalus dimidiatus,Pitfall2,0.445395448798973,0.24930653284340645,0.6600974690137204,64,23,6,NA,FALSE
1.05,Harpalus dimidiatus,GPD,0.7979655638227351,0.5617358349847499,0.9240748240907861,64,23,6,NA,FALSE
1.05,Harpalus distinguendus,Pitfall10,0.7589890365250975,0.5024170751379975,0.9075953595536156,64,22,6,NA,FALSE
1.05,Harpalus distinguendus,Pitfall8,0.7586352032279786,0.5019219762773567,0.9074370452549314,64,22,6,NA,FALSE
1.05,Harpalus distinguendus,Pitfall6,0.6351120889133416,0.3861465304248115,0.8280631151242086,64,22,6,NA,FALSE
1.05,Harpalus distinguendus,Pitfall4,0.6540044126416716,0.4102113384181063,0.8370537561864401,64,22,6,NA,FALSE
1.05,Harpalus distinguendus,Pitfall2,0.4481891112832073,0.25183714896887316,0.6621427659292335,64,22,6,NA,FALSE
1.05,Harpalus distinguendus,GPD,0.8132507837436606,0.5666991595504386,0.9354839218152169,64,22,6,NA,FALSE
1.05,Harpalus rubripes,Pitfall10,0.9997810505387156,1.6428958778372359e-21,1,64,12,6,NA,FALSE
1.05,Harpalus rubripes,Pitfall8,0.7051217945056021,0.3161312833944425,0.9252022569737354,64,12,6,NA,FALSE
1.05,Harpalus rubripes,Pitfall6,0.5599406366860221,0.22095839194406122,0.8509323397385187,64,12,6,NA,FALSE
1.05,Harpalus rubripes,Pitfall4,0.5450040653707091,0.21077040573552489,0.8430762513035673,64,12,6,NA,FALSE
1.05,Harpalus rubripes,Pitfall2,0.4429573304075121,0.16293148977138694,0.7646310812140422,64,12,6,NA,FALSE
1.05,Harpalus rubripes,GPD,0.8214761283695591,0.4381951282024478,0.9644717154843454,64,12,6,NA,FALSE
1.05,Harpalus tardus,Pitfall10,0.4692178259873562,0.05739663283256722,0.9277138459699458,64,9,6,NA,FALSE
1.05,Harpalus tardus,Pitfall8,0.34832378638938183,0.056004623289233176,0.8280480762107794,64,9,6,NA,FALSE
1.05,Harpalus tardus,Pitfall6,0.35007429830226966,0.056699337334824025,0.8283811390162736,64,9,6,NA,FALSE
1.05,Harpalus tardus,Pitfall4,0.2841916376043632,0.052344473203670194,0.7405093002430181,64,9,6,NA,FALSE
1.05,Harpalus tardus,Pitfall2,0.05467634981746064,0.003575730699379513,0.4824600477757614,64,9,6,NA,FALSE
1.05,Harpalus tardus,GPD,0.9999997995095018,0.011446971477043313,0.9999999999999996,64,9,6,NA,FALSE
1.05,Loricera pilicornis,Pitfall10,0.8597562622439149,0.5725539259814023,0.9655854543928084,64,17,6,NA,FALSE
1.05,Loricera pilicornis,Pitfall8,0.8596410287336749,0.5723626376058885,0.9655479121650278,64,17,6,NA,FALSE
1.05,Loricera pilicornis,Pitfall6,0.8594477767470107,0.5720394780158469,0.9654852761797188,64,17,6,NA,FALSE
1.05,Loricera pilicornis,Pitfall4,0.7836235119964449,0.4956788514593488,0.9302867599383772,64,17,6,NA,FALSE
1.05,Loricera pilicornis,Pitfall2,0.5913230696189681,0.3419647660792393,0.8011386081506561,64,17,6,NA,FALSE
1.05,Loricera pilicornis,GPD,0.8063676762569904,0.5195663618540373,0.9413016450778084,64,17,6,NA,FALSE
