PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;PAYS DE LA LOIRE;VENDEE;85;85294;La Tranche-Sur-Mer;Université de Rennes;Université de Rennes;2167328;1237;Pitfall;5;46.3506497510169;-1.40321679085194;3;17/04/2024;15/05/2024;Prairie;;Pitfall;Les pots 1,3,4 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;198219;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B3_T19;NHEN-29732;tapinoma;;;;1;1;#N/A;Tapinoma erraticum/madeirense;x;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;VENDEE;85;85294;La Tranche-Sur-Mer;Université de Rennes;Université de Rennes;2167328;1237;Pitfall;5;46.3506497510169;-1.40321679085194;3;17/04/2024;15/05/2024;Prairie;;Pitfall;Les pots 1,3,4 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B3_T20;NHEN-29733;hypoponera eduardi;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;SARTHE;72;72195;Mezeray;Université de Rennes;Université de Rennes;2167334;788;Pitfall;5;47.8193557784935;-0.027466457254098;38;16/04/2024;15/05/2024;Prairie de fauche;;Pitfall;Les pots 1,3,4,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;52792;Formica rufibarbis;Formica rufibarbis Fabricius, 1793;E&S_FO_B3_T29;NHEN-29742;formica rufibarbis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;SARTHE;72;72195;Mezeray;Université de Rennes;Université de Rennes;2167334;788;Pitfall;5;47.8193557784935;-0.027466457254098;38;16/04/2024;15/05/2024;Prairie de fauche;;Pitfall;Les pots 1,3,4,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B3_T30;NHEN-29743;lasius niger;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;SARTHE;72;72195;Mezeray;Université de Rennes;Université de Rennes;2167334;788;Pitfall;5;47.8193557784935;-0.027466457254098;38;16/04/2024;15/05/2024;Prairie de fauche;;Pitfall;Les pots 1,3,4,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B3_T31;NHEN-29744;Myrmica scabrinodis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;MIDI-PYRENEES;LOT;46;46047;Cales;Université de Rennes;Université de Rennes;2167320;1706;Pitfall;5;44.8178511311097;1.51554524633862;202;10/04/2024;06/05/2024;Forêt feuillus;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B3_T43;NHEN-29757;formica gagates;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45631;
France;MIDI-PYRENEES;LOT;46;46047;Cales;Université de Rennes;Université de Rennes;2167320;1706;Pitfall;5;44.8178511311097;1.51554524633862;202;10/04/2024;06/05/2024;Forêt feuillus;;Pitfall;;Insecta;Hymenoptera;Formicidae;52777;Aphaenogaster subterranea;Aphaenogaster subterranea (Latreille, 1798);E&S_FO_B3_T44;NHEN-29758;aphaenogaster subterranea;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;5;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T53;NHEN-29767;lasius;;;;8;8;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;5;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52792;Formica rufibarbis;Formica rufibarbis Fabricius, 1793;E&S_FO_B3_T68;NHEN-29784;formica rufibarbis;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;5;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B3_T69;NHEN-29785;tetramorium;;;;6;6;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;5;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T70;NHEN-29786;lasius;;;;88;88;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;POITOU-CHARENTES;VIENNE;86;86236;Saint-Pierre-De-Maille;Université de Rennes;Université de Rennes;2167339;1166;Pitfall;5;46.6834260740623;0.860928957263222;112;19/03/2024;16/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B3_T78;NHEN-29794;lasius niger;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;MAINE-ET-LOIRE;49;49240;La Plaine;Université de Rennes;Université de Rennes;2167327;1030;Pitfall;5;47.0848050528202;-0.625406540946352;170;12/04/2024;07/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219490;Lasius fuliginosus;Lasius fuliginosus (Latreille, 1798);E&S_FO_B3_T89;NHEN-29805;lasius fuliginosus;;2;;;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84028;Cairanne;ECO&SOLS;Equipe ECO&SOLS;2132873;1893;Pitfall;5;44.2166800911093;4.92701588816509;112;28/03/2024;22/04/2024;Vignes;;Pitfall;;Insecta;Hymenoptera;Formicidae;52820;Pheidole pallidula;Pheidole pallidula (Nylander, 1849);E&S_FO_B4_T4;NHEN-29820;pheidole pallidula;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84028;Cairanne;ECO&SOLS;Equipe ECO&SOLS;2132873;1893;Pitfall;5;44.2166800911093;4.92701588816509;112;28/03/2024;22/04/2024;Vignes;;Pitfall;;Insecta;Hymenoptera;Formicidae;194661;Messor;Messor Forel, 1890;E&S_FO_B4_T5;NHEN-29821;messor;;;;10;10;#N/A;Messor gr.ibericus;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;5;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B4_T18;NHEN-29835;formica gagates;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;5;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;194661;Messor;Messor Forel, 1890;E&S_FO_B4_T19;NHEN-29836;messor;;;;3;3;#N/A;Messor gr.ibericus;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;5;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;52820;Pheidole pallidula;Pheidole pallidula (Nylander, 1849);E&S_FO_B4_T20;NHEN-29837;pheidole pallidula;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;4157;Puimoisson;ECO&SOLS;Equipe ECO&SOLS;2132865;1992;Pitfall;5;43.8921670756657;6.10461897406734;712;24/04/2024;28/05/2024;Culture de coriande;;Pitfall;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B4_T21;NHEN-29838;tetramorium;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;219519;Camponotus piceus;Camponotus piceus (Leach, 1825);E&S_FO_B4_T32;NHEN-29849;camponotus piceus;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52785;Camponotus vagus;Camponotus vagus (Scopoli, 1763);E&S_FO_B4_T33;NHEN-29850;camponotus vagus;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B4_T34;NHEN-29851;lasius cinereus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52822;Plagiolepis pygmaea;Plagiolepis pygmaea (Latreille, 1798);E&S_FO_B4_T35;NHEN-29852;Plagiolepis pygmaea;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52820;Pheidole pallidula;Pheidole pallidula (Nylander, 1849);E&S_FO_B4_T36;NHEN-29853;pheidole pallidula;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T37;NHEN-29854;crematogaster sordidula;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;198219;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B4_T38;NHEN-29855;tapinoma;;;;1;1;#N/A;Tapinoma gr.nigerrimum;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;5;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;219520;Camponotus cruentatus;Camponotus cruentatus (Latreille, 1802);E&S_FO_B4_T66;NHEN-29884;camponotus cruentatus;;;;14;14;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84065;Lauris;ECO&SOLS;Equipe ECO&SOLS;2132882;2034;Pitfall;5;43.7733624323249;5.30087879165883;292;25/03/2024;22/04/2024;Garrigue;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T67;NHEN-29885;crematogaster sordidula;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;5;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B4_T79;NHEN-29898;lasius;;;;2;2;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;5;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52812;Crematogaster sordidula;Crematogaster sordidula (Nylander, 1849);E&S_FO_B4_T80;NHEN-29899;crematogaster sordidula;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;AQUITAINE;LOT-ET-GARONNE;47;47114;Grezet-Cavagnan;Université de Rennes;Université de Rennes;2167324;1826;Pitfall;5;44.3664478290357;0.117461238742218;87;12/03/2024;09/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B4_T90;NHEN-29910;lasius niger;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;5;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T3;NHEN-29923;lasius niger;;;;19;19;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;AIN;1;1457;Vonnas;Sol&Co;Sol&Co;2167317;1310;Pitfall;5;46.228868438387;5.02443580687463;202;16/05/2024;15/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B5_T4;NHEN-29924;Myrmica scabrinodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45633;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74070;Chens-Sur-Leman;Sol&Co;Sol&Co;2167300;1274;Pitfall;5;46.3317772191028;6.28092715602017;432;17/05/2024;16/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B5_T17;NHEN-29979;lasius;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74070;Chens-Sur-Leman;Sol&Co;Sol&Co;2167300;1274;Pitfall;5;46.3317772191028;6.28092715602017;432;17/05/2024;16/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T18;NHEN-29980;lasius niger;;;;37;37;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;5;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T44;NHEN-30006;Formica cunicularia;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;Pitfall;5;46.6825057220501;3.78802433819848;270;03/04/2024;03/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T45;NHEN-30007;lasius niger;;;;56;56;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;5;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52788;Formica cunicularia;Formica cunicularia Latreille, 1798;E&S_FO_B5_T61;NHEN-30023;Formica cunicularia;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;Pitfall;5;49.1281765661728;3.85678097784408;193;06/06/2024;06/07/2024;Vignes;;Pitfall;Remplace le site 92;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T62;NHEN-30024;lasius niger;;;;25;25;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;BAS-RHIN;67;67081;Dahlenheim;Sol&Co;Sol&Co;2167302;476;Pitfall;5;48.5925618400509;7.53207205813478;183;26/04/2024;26/05/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B5_T70;NHEN-30032;lasius niger;;;;38;38;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;5;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;219493;Lasius platythorax;Lasius platythorax Seifert, 1991;E&S_FO_B5_T87;NHEN-30078;lasius platythorax;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;5;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T88;NHEN-30079;myrmica ruginodis;;1;;3;4;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52247;Illoud;Sol&Co;Sol&Co;2167304;644;Pitfall;5;48.230551833153;5.55313038104552;435;12/06/2024;12/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;209961;Stenamma;Stenamma Westwood, 1839;E&S_FO_B5_T95;NHEN-30086;stenamma;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45637;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52247;Illoud;Sol&Co;Sol&Co;2167304;644;Pitfall;5;48.230551833153;5.55313038104552;435;12/06/2024;12/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T96;NHEN-30087;myrmica ruginodis;;;;23;23;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52790;Formica pratensis;Formica pratensis Retzius, 1783;E&S_FO_B6_T4;NHEN-30095;formica pratensis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52793;Formica sanguinea;Formica sanguinea Latreille, 1798;E&S_FO_B6_T5;NHEN-30096;formica sanguinea;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;219490;Lasius fuliginosus;Lasius fuliginosus (Latreille, 1798);E&S_FO_B6_T6;NHEN-30097;lasius fuliginosus;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B6_T7;NHEN-30098;formica gagates;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B6_T8;NHEN-30099;myrmica ruginodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;5;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B6_T9;NHEN-30100;Myrmica scabrinodis;;;;9;9;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B6_T28;NHEN-30119;Myrmecina graminicola;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B6_T29;NHEN-30120;Temnothorax;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;628335;Myrmica specioides;Myrmica specioides Bondroit, 1918;E&S_FO_B6_T30;NHEN-30121;myrmica specioides;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B6_T31;NHEN-30122;lasius niger;;;;21;21;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;5;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;199813;Formica lugubris;Formica lugubris Zetterstedt, 1838;E&S_FO_B6_T50;NHEN-30142;formica lugubris;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;5;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219507;Formica lemani;Formica lemani Bondroit, 1917;E&S_FO_B6_T51;NHEN-30143;formica lemani;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;5;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;219397;Myrmica schencki;Myrmica schencki Viereck, 1903;E&S_FO_B6_T52;NHEN-30144;myrmica schencki;;;;35;35;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;Pitfall;5;42.5280876159668;1.73446702957153;2267;24/06/2024;29/07/2024;Pelouse alpine;;Pitfall;;Insecta;Hymenoptera;Formicidae;192604;Formica;Formica Linnaeus, 1758;E&S_FO_GB1_T11;NHEN-30145;formica;1;;;166;167;#N/A;Pilosité tombée;x;N.HENON;ECO&SOLS;45637;
