PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;01/09/2025;ENVOI_CARDOBS;MASSE;Nom_Saisie
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C3;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2134;Acari;;3;;;;L.DECAENS;;01/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C3;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2135;collembola;;26;;;;L.DECAENS;;01/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C4;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2136;collembola;;44;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C4;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2137;Acari;;3;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C5;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2138;liposcelididae;;1;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C5;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2139;Acari;;20;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C5;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2140;collembola;;4;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C6;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Clitellata;0;0;183773;SBCL;Oligochaeta;Oligochaeta Grube, 1850;;TR_LDEC-2141;Aporrectodea rosea;;1;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C6;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2142;collembola;;11;;;;L.DECAENS;;02/12/2025;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74005;Allinges;La Pierre du Diable;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2256751;RMQS_25_ALLINGES_1275;RMQS_25_ALLINGES_1275_C6;46.3272754;6.4829001;599;45734;45734;Prairie rase;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2143;Acari;;7;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C1;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-2144;diptera;larva;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C1;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2145;liposcelididae;;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C1;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2146;Acari;;9;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C1;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2147;collembola;;3;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C2;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2148;liposcelididae;;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C2;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;0;0;0;183751;PH;Annelida;Annelida Lamarck, 1809;;TR_LDEC-2149;annelida;;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C2;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2150;collembola;;12;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C2;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2151;Acari;;8;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C3;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2152;Acari;;7;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C3;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2153;collembola;;6;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C3;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2154;liposcelididae;;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C4;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2155;Acari;;4;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C4;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2156;collembola;;3;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C5;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2157;thripidae;;1;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C5;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2158;liposcelididae;;3;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C5;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2159;Acari;;6;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C5;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2160;collembola;;4;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C6;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2161;coleoptera;larva;2;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C6;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2162;Acari;;7;;;;L.DECAENS;;02/12/2025;;;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71268;Lugny-les-Charolles;;RMQS_2025;EODD;E.FLACHAT, I.MIALON, A.TAVERNIER;;RMQS_25_LUGNY-LES-CHAROLLES_1264;RMQS_25_LUGNY-LES-CHAROLLES_1264_C6;46.38884502;4.195975883;286;45735;45735;Prairie pâturée (bovins);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2163;collembola;;7;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C1;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2164;collembola;;1;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C1;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2165;Acari;;1;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C2;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2166;Acari;;2;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C2;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2167;collembola;;5;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C3;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2168;collembola;;3;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C3;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2169;Acari;;4;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C4;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Clitellata;0;0;183773;SBCL;Oligochaeta;Oligochaeta Grube, 1850;;TR_LDEC-2170;oligochaeta;;1;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C4;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2171;collembola;;6;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C4;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2172;Acari;;3;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C5;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2173;collembola;;8;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C5;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2174;Acari;;1;;;;L.DECAENS;;02/12/2025;;;
France;PICARDIE;OISE;60;60366;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_C6;49.42495105;2.32278617;80;45782;45782;Monoculture;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2175;Acari;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C1;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2176;coleoptera;larva;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C1;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2177;Acari;;4;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C1;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2178;collembola;;6;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C2;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2179;collembola;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C2;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2180;Acari;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C3;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-2181;diptera;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C3;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;0;0;0;183751;PH;Annelida;Annelida Lamarck, 1809;;TR_LDEC-2182;annelida;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C3;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2183;collembola;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C3;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2184;Acari;;2;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C4;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2185;Acari;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C5;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2186;collembola;;1;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C6;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;0;0;0;183751;PH;Annelida;Annelida Lamarck, 1809;;TR_LDEC-2187;annelida;;2;;;;L.DECAENS;;02/12/2025;;;
France;CENTRE;LOIRET;45;45303;Sceaux-du-Gatinais;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_SCEAUX-DU-GATINAIS_688;RMQS_25_SCEAUX-DU-GATINAIS_688_C6;48.1231327;2.5369967;83;45758;45758;Monoculture (blé);;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2188;Acari;;2;;;;L.DECAENS;;02/12/2025;;;
France;LIMOUSIN;CREUSE;23;23101;Jouillat;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190620;RMQS_25_JOUILLAT_1295;RMQS_25_JOUILLAT_1295_C1;46.25880373;1.908024687;353;45742;45742;Prairie permanente;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2189;symphyla;;2;;;;L.DECAENS;;04/12/2025;;;
France;LIMOUSIN;CREUSE;23;23101;Jouillat;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190620;RMQS_25_JOUILLAT_1295;RMQS_25_JOUILLAT_1295_C1;46.25880373;1.908024687;353;45742;45742;Prairie permanente;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2190;Acari;;14;;;;L.DECAENS;;04/12/2025;;;
