"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MAX","T2M_MIN","T2MDEW","EVLAND","STATION"
"9571",5.61003921649128,45.6401693491095,2024,2,24,55,2024-02-24,6.83,-0.42,0.33,12.42,1477
"9572",5.61003921649128,45.6401693491095,2024,2,25,56,2024-02-25,8.94,-1.85,0.15,22.95,1477
"9573",5.61003921649128,45.6401693491095,2024,2,26,57,2024-02-26,11.89,2.89,3.01,20.25,1477
"9574",5.61003921649128,45.6401693491095,2024,2,27,58,2024-02-27,7.9,2.07,2.75,10.73,1477
"9575",5.61003921649128,45.6401693491095,2024,2,28,59,2024-02-28,7.94,2.18,3.8,8.88,1477
"9576",5.61003921649128,45.6401693491095,2024,2,29,60,2024-02-29,12.62,1.35,3.22,17.6,1477
"9577",5.61003921649128,45.6401693491095,2024,3,1,61,2024-03-01,9.06,0.78,2.24,12.21,1477
"9578",5.61003921649128,45.6401693491095,2024,3,2,62,2024-03-02,13.99,0.9,2.38,25.44,1477
"9579",5.61003921649128,45.6401693491095,2024,3,3,63,2024-03-03,6.6,0.09,2.01,8.9,1477
"9580",5.61003921649128,45.6401693491095,2024,3,4,64,2024-03-04,8.07,0.65,2.3,10.16,1477
"9581",5.61003921649128,45.6401693491095,2024,3,5,65,2024-03-05,8.02,1.29,1.8,14.55,1477
"9582",5.61003921649128,45.6401693491095,2024,3,6,66,2024-03-06,7.01,-0.16,0.85,15.12,1477
"9583",5.61003921649128,45.6401693491095,2024,3,7,67,2024-03-07,12.44,-1.8,-0.75,21.89,1477
"9584",5.61003921649128,45.6401693491095,2024,3,8,68,2024-03-08,13.23,-1.49,0.37,20.17,1477
"9585",5.61003921649128,45.6401693491095,2024,3,9,69,2024-03-09,11.83,0.97,1.45,26.72,1477
"9586",5.61003921649128,45.6401693491095,2024,3,10,70,2024-03-10,8.47,2.47,3.45,9.54,1477
"9587",5.61003921649128,45.6401693491095,2024,3,11,71,2024-03-11,9.29,0.86,2.37,13.8,1477
"9588",5.61003921649128,45.6401693491095,2024,3,12,72,2024-03-12,10.16,2.42,3.6,15.81,1477
"9589",5.61003921649128,45.6401693491095,2024,3,13,73,2024-03-13,14.78,3.32,5.3,23.85,1477
"9590",5.61003921649128,45.6401693491095,2024,3,14,74,2024-03-14,17.31,4.48,5.33,30.23,1477
"9591",5.61003921649128,45.6401693491095,2024,3,15,75,2024-03-15,14.58,6.96,6.83,17.41,1477
"9592",5.61003921649128,45.6401693491095,2024,3,16,76,2024-03-16,13.23,6.55,6.66,17.41,1477
"9593",5.61003921649128,45.6401693491095,2024,3,17,77,2024-03-17,16.78,6.78,6.63,22.63,1477
"9594",5.61003921649128,45.6401693491095,2024,3,18,78,2024-03-18,14.83,6.4,9.01,21.01,1477
"9595",5.61003921649128,45.6401693491095,2024,3,19,79,2024-03-19,15.41,5.66,6.41,18.3,1477
"9596",5.61003921649128,45.6401693491095,2024,3,20,80,2024-03-20,18.58,5.76,8.12,30.2,1477
"9597",5.61003921649128,45.6401693491095,2024,3,21,81,2024-03-21,18.53,7.97,9.43,26.67,1477
"9598",5.61003921649128,45.6401693491095,2024,3,22,82,2024-03-22,18.21,6.59,4.97,33.99,1477
"9599",5.61003921649128,45.6401693491095,2024,3,23,83,2024-03-23,10.22,3.89,3.55,24.68,1477
"9600",5.61003921649128,45.6401693491095,2024,3,24,84,2024-03-24,8.46,1.57,1.37,21.41,1477
"9601",5.61003921649128,45.6401693491095,2024,3,25,85,2024-03-25,15.28,-0.85,1.19,27.64,1477
"9602",5.61003921649128,45.6401693491095,2024,3,26,86,2024-03-26,16.48,3.2,4.64,27.57,1477
"9603",5.61003921649128,45.6401693491095,2024,3,27,87,2024-03-27,6.19,0.25,0.41,12.76,1477
"9604",5.61003921649128,45.6401693491095,2024,3,28,88,2024-03-28,10.89,2.14,2.68,35.54,1477
"9605",5.61003921649128,45.6401693491095,2024,3,29,89,2024-03-29,17.87,7.97,5.65,57.58,1477
"9606",5.61003921649128,45.6401693491095,2024,3,30,90,2024-03-30,15.1,5.51,5.16,31.04,1477
"9607",5.61003921649128,45.6401693491095,2024,3,31,91,2024-03-31,15.3,5.86,5.43,37.88,1477
"9608",5.61003921649128,45.6401693491095,2024,4,1,92,2024-04-01,11.44,5,4.67,26.01,1477
"9609",5.61003921649128,45.6401693491095,2024,4,2,93,2024-04-02,13.78,3.3,3.29,33.24,1477
"9610",5.61003921649128,45.6401693491095,2024,4,3,94,2024-04-03,14.04,5.68,6.18,22.64,1477
"9611",5.61003921649128,45.6401693491095,2024,4,4,95,2024-04-04,17.26,4.7,7.61,33.85,1477
"9612",5.61003921649128,45.6401693491095,2024,4,5,96,2024-04-05,19.26,7.54,8.17,46.81,1477
"9613",5.61003921649128,45.6401693491095,2024,4,6,97,2024-04-06,21.45,6.26,7.31,59.92,1477
"9614",5.61003921649128,45.6401693491095,2024,4,7,98,2024-04-07,21.36,10.55,8.83,45.34,1477
"9615",5.61003921649128,45.6401693491095,2024,4,8,99,2024-04-08,22,10.73,8.28,60.36,1477
"9616",5.61003921649128,45.6401693491095,2024,4,9,100,2024-04-09,12.37,3.51,4.87,23.13,1477
"9617",5.61003921649128,45.6401693491095,2024,4,10,101,2024-04-10,10.19,2.44,2.81,33.94,1477
"9618",5.61003921649128,45.6401693491095,2024,4,11,102,2024-04-11,16.11,1.96,6.19,32.79,1477
"9619",5.61003921649128,45.6401693491095,2024,4,12,103,2024-04-12,19.94,6.01,9.84,37.62,1477
"9620",5.61003921649128,45.6401693491095,2024,4,13,104,2024-04-13,23.19,8.7,11.55,43.28,1477
"9621",5.61003921649128,45.6401693491095,2024,4,14,105,2024-04-14,24.8,13.83,12.89,48.76,1477
"9622",5.61003921649128,45.6401693491095,2024,4,15,106,2024-04-15,19.14,8.07,10.41,33.3,1477
"9623",5.61003921649128,45.6401693491095,2024,4,16,107,2024-04-16,10.18,4.56,3.53,30.87,1477
"9624",5.61003921649128,45.6401693491095,2024,4,17,108,2024-04-17,8.05,2.72,2.55,24.34,1477
"9625",5.61003921649128,45.6401693491095,2024,4,18,109,2024-04-18,5.83,-0.38,0.44,23.69,1477
"9626",5.61003921649128,45.6401693491095,2024,4,19,110,2024-04-19,11.58,-1.24,1.54,28.88,1477
"9627",5.61003921649128,45.6401693491095,2024,4,20,111,2024-04-20,8.9,0.9,1.78,30.25,1477
"9628",5.61003921649128,45.6401693491095,2024,4,21,112,2024-04-21,7.69,-1.42,-0.14,24.07,1477
"9629",5.61003921649128,45.6401693491095,2024,4,22,113,2024-04-22,5.45,-1.64,-0.79,19.68,1477
"9630",5.61003921649128,45.6401693491095,2024,4,23,114,2024-04-23,7.3,-0.65,-0.27,25.1,1477
"9631",5.61003921649128,45.6401693491095,2024,4,24,115,2024-04-24,9.22,-1.57,0.12,24.8,1477
"9632",5.61003921649128,45.6401693491095,2024,4,25,116,2024-04-25,12.01,-0.05,0.21,31.58,1477
"9633",5.61003921649128,45.6401693491095,2024,4,26,117,2024-04-26,12.83,4.89,4.72,24.01,1477
"9634",5.61003921649128,45.6401693491095,2024,4,27,118,2024-04-27,16.44,3.6,4.48,44.89,1477
"9635",5.61003921649128,45.6401693491095,2024,4,28,119,2024-04-28,13.62,8.33,8.45,17.04,1477
"9636",5.61003921649128,45.6401693491095,2024,4,29,120,2024-04-29,17.91,6.91,8.69,26.39,1477
"9637",5.61003921649128,45.6401693491095,2024,4,30,121,2024-04-30,20.81,7.27,9.45,36.51,1477
"9638",5.61003921649128,45.6401693491095,2024,5,1,122,2024-05-01,16.63,8.9,10.18,22.29,1477
"9639",5.61003921649128,45.6401693491095,2024,5,2,123,2024-05-02,10.97,4.98,5.98,13.72,1477
"9640",5.61003921649128,45.6401693491095,2024,5,3,124,2024-05-03,14.46,4.95,5.68,35.64,1477
"9641",5.61003921649128,45.6401693491095,2024,5,4,125,2024-05-04,16.49,4.37,7.24,39.22,1477
"9642",5.61003921649128,45.6401693491095,2024,5,5,126,2024-05-05,19.7,9.71,10.48,43.89,1477
"9643",5.61003921649128,45.6401693491095,2024,5,6,127,2024-05-06,13.9,9.31,9,24.77,1477
"9644",5.61003921649128,45.6401693491095,2024,5,7,128,2024-05-07,10.45,7.37,7.85,18.62,1477
"9645",5.61003921649128,45.6401693491095,2024,5,8,129,2024-05-08,16.65,7.79,8.75,45.66,1477
"9646",5.61003921649128,45.6401693491095,2024,5,9,130,2024-05-09,17.65,6.86,9.29,38.33,1477
"9647",5.61003921649128,45.6401693491095,2024,5,10,131,2024-05-10,21.54,8.94,11.44,49.57,1477
"9648",5.61003921649128,45.6401693491095,2024,5,11,132,2024-05-11,23.15,11.96,12.66,56.98,1477
"9649",5.61003921649128,45.6401693491095,2024,5,12,133,2024-05-12,21.42,11.4,11.14,53.66,1477
"9650",5.61003921649128,45.6401693491095,2024,5,13,134,2024-05-13,20.95,11.59,11.38,55.46,1477
"9651",5.61003921649128,45.6401693491095,2024,5,14,135,2024-05-14,17.67,11.12,11.33,22.9,1477
"9652",5.61003921649128,45.6401693491095,2024,5,15,136,2024-05-15,13.94,10.3,10.02,25.8,1477
"9653",5.61003921649128,45.6401693491095,2024,5,16,137,2024-05-16,12.03,7.93,8.42,21.62,1477
"9654",5.61003921649128,45.6401693491095,2024,5,17,138,2024-05-17,17.88,6.87,7.9,46.46,1477
"9655",5.61003921649128,45.6401693491095,2024,5,18,139,2024-05-18,18.44,9.01,9.54,41.7,1477
"9656",5.61003921649128,45.6401693491095,2024,5,19,140,2024-05-19,20.02,9.37,10.16,47.95,1477
"9657",5.61003921649128,45.6401693491095,2024,5,20,141,2024-05-20,20.16,11.19,11.37,41.97,1477
"9658",5.61003921649128,45.6401693491095,2024,5,21,142,2024-05-21,18.26,10.63,10.34,49.84,1477
"9659",5.61003921649128,45.6401693491095,2024,5,22,143,2024-05-22,17.26,9.39,9.59,43.05,1477
"9660",5.61003921649128,45.6401693491095,2024,5,23,144,2024-05-23,15.08,9.97,9.35,33.72,1477
"9661",5.61003921649128,45.6401693491095,2024,5,24,145,2024-05-24,17.11,8.51,8.63,41.51,1477
"9662",5.61003921649128,45.6401693491095,2024,5,25,146,2024-05-25,19.24,9.61,9.86,53.16,1477
"9663",5.61003921649128,45.6401693491095,2024,5,26,147,2024-05-26,22.17,10.7,11.98,53.6,1477
"9664",5.61003921649128,45.6401693491095,2024,5,27,148,2024-05-27,18.54,9.84,12.36,34.11,1477
"9665",5.61003921649128,45.6401693491095,2024,5,28,149,2024-05-28,18.99,8.8,9.65,55.23,1477
"9666",5.61003921649128,45.6401693491095,2024,5,29,150,2024-05-29,19.13,11.11,11.59,34.4,1477
"9667",5.61003921649128,45.6401693491095,2024,5,30,151,2024-05-30,18.05,9.88,11.68,37.81,1477
"9668",5.61003921649128,45.6401693491095,2024,5,31,152,2024-05-31,14.42,7.66,8.74,34.97,1477
"9669",5.61003921649128,45.6401693491095,2024,6,1,153,2024-06-01,16.87,9.04,10.22,42.39,1477
"9670",5.61003921649128,45.6401693491095,2024,6,2,154,2024-06-02,15.96,9.64,11.63,25.29,1477
"9671",5.61003921649128,45.6401693491095,2024,6,3,155,2024-06-03,18.16,11.29,12.41,38.96,1477
"9672",5.61003921649128,45.6401693491095,2024,6,4,156,2024-06-04,20.25,10.62,12.46,43.17,1477
"9673",5.61003921649128,45.6401693491095,2024,6,5,157,2024-06-05,23.01,12.76,14.2,60.72,1477
"9674",5.61003921649128,45.6401693491095,2024,6,6,158,2024-06-06,24.4,14.5,15.5,48.17,1477
"9675",5.61003921649128,45.6401693491095,2024,6,7,159,2024-06-07,22.74,15.64,16.36,33.27,1477
"9676",5.61003921649128,45.6401693491095,2024,6,8,160,2024-06-08,25.42,16.67,15.76,55.48,1477
"9677",5.61003921649128,45.6401693491095,2024,6,9,161,2024-06-09,21.88,13.77,15.12,32.5,1477
"9678",5.61003921649128,45.6401693491095,2024,6,10,162,2024-06-10,19.55,11.62,11.06,60.81,1477
"9679",5.61003921649128,45.6401693491095,2024,6,11,163,2024-06-11,17.2,7.99,9.7,47.27,1477
"9680",5.61003921649128,45.6401693491095,2024,6,12,164,2024-06-12,17.62,6.68,7.73,57.77,1477
"9681",5.61003921649128,45.6401693491095,2024,6,13,165,2024-06-13,19.27,7.03,8.65,56.49,1477
"9682",5.61003921649128,45.6401693491095,2024,6,14,166,2024-06-14,20.75,10.69,12.75,43.32,1477
"9683",5.61003921649128,45.6401693491095,2024,6,15,167,2024-06-15,18.58,12.44,11.98,46.64,1477
"9684",5.61003921649128,45.6401693491095,2024,6,16,168,2024-06-16,22.08,11.26,12.02,64.12,1477
"9685",5.61003921649128,45.6401693491095,2024,6,17,169,2024-06-17,25.23,13.9,14.81,67.97,1477
"9686",5.61003921649128,45.6401693491095,2024,6,18,170,2024-06-18,27.5,13.6,15.87,77.83,1477
"9687",5.61003921649128,45.6401693491095,2024,6,19,171,2024-06-19,28.03,17.51,17.64,72.15,1477
"9688",5.61003921649128,45.6401693491095,2024,6,20,172,2024-06-20,21.33,17.92,17.62,29.82,1477
"9689",5.61003921649128,45.6401693491095,2024,6,21,173,2024-06-21,20.42,14.26,15.42,42.2,1477
"9690",5.61003921649128,45.6401693491095,2024,6,22,174,2024-06-22,18.58,12.51,13.23,43.92,1477
"9691",5.61003921649128,45.6401693491095,2024,6,23,175,2024-06-23,19.49,11.31,12.63,54.94,1477
"9692",5.61003921649128,45.6401693491095,2024,6,24,176,2024-06-24,23.3,11.26,14.84,58.45,1477
"9693",5.61003921649128,45.6401693491095,2024,6,25,177,2024-06-25,24.38,14.23,16.11,58.74,1477
"9694",5.61003921649128,45.6401693491095,2024,6,26,178,2024-06-26,24.91,15.25,16.99,50.22,1477
"9695",5.61003921649128,45.6401693491095,2024,6,27,179,2024-06-27,27.21,17.11,17.78,58.58,1477
"9696",5.61003921649128,45.6401693491095,2024,6,28,180,2024-06-28,29.62,19.9,17.82,47.12,1477
"9697",5.61003921649128,45.6401693491095,2024,6,29,181,2024-06-29,30.08,17.18,18.57,45.94,1477
"9698",5.61003921649128,45.6401693491095,2024,6,30,182,2024-06-30,21.36,15.39,15.73,46.97,1477
"9699",5.61003921649128,45.6401693491095,2024,7,1,183,2024-07-01,22.01,13.48,14.63,63.54,1477
"9700",5.61003921649128,45.6401693491095,2024,7,2,184,2024-07-02,18.69,12.19,12.44,NA,1477
"9701",5.61003921649128,45.6401693491095,2024,7,3,185,2024-07-03,17.87,11.94,12.09,NA,1477
"9702",5.61003921649128,45.6401693491095,2024,7,4,186,2024-07-04,21.51,11.06,12.8,NA,1477
"9703",5.61003921649128,45.6401693491095,2024,7,5,187,2024-07-05,25.11,12.78,15.84,NA,1477
"9704",5.61003921649128,45.6401693491095,2024,7,6,188,2024-07-06,21.62,13.83,16.55,NA,1477
"9705",5.61003921649128,45.6401693491095,2024,7,7,189,2024-07-07,19.51,12.03,12.81,NA,1477
"9706",5.61003921649128,45.6401693491095,2024,7,8,190,2024-07-08,24.97,11.51,14.12,NA,1477
"9707",5.61003921649128,45.6401693491095,2024,7,9,191,2024-07-09,27.16,16.59,17.73,NA,1477
"9708",5.61003921649128,45.6401693491095,2024,7,10,192,2024-07-10,26.55,17.94,17.68,NA,1477
"9709",5.61003921649128,45.6401693491095,2024,7,11,193,2024-07-11,27.62,17.37,19.03,NA,1477
"9710",5.61003921649128,45.6401693491095,2024,7,12,194,2024-07-12,NA,NA,NA,NA,1477
"9711",5.61003921649128,45.6401693491095,2024,7,13,195,2024-07-13,NA,NA,NA,NA,1477
"9712",5.61003921649128,45.6401693491095,2024,7,14,196,2024-07-14,NA,NA,NA,NA,1477
"9713",5.61003921649128,45.6401693491095,2024,7,15,197,2024-07-15,26.98,17.47,18.23,NA,1477
"9714",5.61003921649128,45.6401693491095,2024,7,16,198,2024-07-16,23.44,15.79,16.43,NA,1477
"9715",5.61003921649128,45.6401693491095,2024,7,17,199,2024-07-17,23.5,13.8,15.54,NA,1477
"9716",5.61003921649128,45.6401693491095,2024,7,18,200,2024-07-18,25.9,14.69,16.2,NA,1477
"9717",5.61003921649128,45.6401693491095,2024,7,19,201,2024-07-19,29.45,16.88,16.62,NA,1477
"9718",5.61003921649128,45.6401693491095,2024,7,20,202,2024-07-20,30.23,17.27,16.3,NA,1477
"9719",5.61003921649128,45.6401693491095,2024,7,21,203,2024-07-21,24.12,16.23,17.37,NA,1477
"9720",5.61003921649128,45.6401693491095,2024,7,22,204,2024-07-22,22.4,14.78,16.23,NA,1477
"9721",5.61003921649128,45.6401693491095,2024,7,23,205,2024-07-23,24.6,13.61,16.46,NA,1477
"9722",5.61003921649128,45.6401693491095,2024,7,24,206,2024-07-24,23.23,15.54,16.05,NA,1477
"9723",5.61003921649128,45.6401693491095,2024,7,25,207,2024-07-25,24.11,14.12,15.62,NA,1477
"9724",5.61003921649128,45.6401693491095,2024,7,26,208,2024-07-26,26.49,15.61,17.17,NA,1477
"9725",5.61003921649128,45.6401693491095,2024,7,27,209,2024-07-27,28.24,17.62,19.48,NA,1477
"9726",5.61003921649128,45.6401693491095,2024,7,28,210,2024-07-28,27.22,18.13,19.89,NA,1477
"9727",5.61003921649128,45.6401693491095,2024,7,29,211,2024-07-29,31.23,17.44,18.8,NA,1477
"9728",5.61003921649128,45.6401693491095,2024,7,30,212,2024-07-30,34.67,19.35,18.88,NA,1477
"9729",5.61003921649128,45.6401693491095,2024,7,31,213,2024-07-31,30.95,21.39,20.66,NA,1477
"9730",5.61003921649128,45.6401693491095,2024,8,1,214,2024-08-01,27.63,20.12,19.87,NA,1477
"9731",5.61003921649128,45.6401693491095,2024,8,2,215,2024-08-02,26.19,18.48,19.3,NA,1477
"9732",5.61003921649128,45.6401693491095,2024,8,3,216,2024-08-03,24.48,16.4,17.27,NA,1477
"9733",5.61003921649128,45.6401693491095,2024,8,4,217,2024-08-04,24.06,15.36,16.84,NA,1477
"9734",5.61003921649128,45.6401693491095,2024,8,5,218,2024-08-05,25.09,15.19,17.21,NA,1477
"9735",5.61003921649128,45.6401693491095,2024,8,6,219,2024-08-06,28.28,16.58,16.63,NA,1477
"9736",5.61003921649128,45.6401693491095,2024,8,7,220,2024-08-07,25.02,19.22,18.11,NA,1477
"9737",5.61003921649128,45.6401693491095,2024,8,8,221,2024-08-08,24.99,17.12,17.11,NA,1477
"9738",5.61003921649128,45.6401693491095,2024,8,9,222,2024-08-09,26.09,15.11,16.33,NA,1477
"9739",5.61003921649128,45.6401693491095,2024,8,10,223,2024-08-10,27.15,16.01,17.81,NA,1477
"9740",5.61003921649128,45.6401693491095,2024,8,11,224,2024-08-11,30.22,19.8,20.6,NA,1477
"9741",5.61003921649128,45.6401693491095,2024,8,12,225,2024-08-12,30.14,20.4,19.18,NA,1477
"9742",5.61003921649128,45.6401693491095,2024,8,13,226,2024-08-13,29.59,18.73,18.77,NA,1477
"9743",5.61003921649128,45.6401693491095,2024,8,14,227,2024-08-14,26.34,18.75,18.22,NA,1477
"9744",5.61003921649128,45.6401693491095,2024,8,15,228,2024-08-15,24.26,16.74,17.76,NA,1477
"9745",5.61003921649128,45.6401693491095,2024,8,16,229,2024-08-16,24.93,16.75,18.62,NA,1477
"9746",5.61003921649128,45.6401693491095,2024,8,17,230,2024-08-17,25.33,17.42,17.63,NA,1477
"9747",5.61003921649128,45.6401693491095,2024,8,18,231,2024-08-18,17.44,13.53,14.41,NA,1477
"9748",5.61003921649128,45.6401693491095,2024,8,19,232,2024-08-19,22.28,12.67,14.3,NA,1477
"9749",5.61003921649128,45.6401693491095,2024,8,20,233,2024-08-20,23.66,13.51,15.58,NA,1477
"9750",5.61003921649128,45.6401693491095,2024,8,21,234,2024-08-21,21.54,12.63,13.9,NA,1477
"9751",5.61003921649128,45.6401693491095,2024,8,22,235,2024-08-22,24.16,11.35,13.45,NA,1477
"9752",5.61003921649128,45.6401693491095,2024,8,23,236,2024-08-23,27.07,15.11,14.37,NA,1477
"9753",5.61003921649128,45.6401693491095,2024,8,24,237,2024-08-24,27.74,15.47,16.32,NA,1477
"9754",5.61003921649128,45.6401693491095,2024,8,25,238,2024-08-25,20.53,12.19,13.79,NA,1477
"9755",5.61003921649128,45.6401693491095,2024,8,26,239,2024-08-26,21.22,10.33,12.94,NA,1477
"9756",5.61003921649128,45.6401693491095,2024,8,27,240,2024-08-27,24.83,11.65,15.72,NA,1477
"9757",5.61003921649128,45.6401693491095,2024,8,28,241,2024-08-28,27.29,17.13,17.23,NA,1477
"9758",5.61003921649128,45.6401693491095,2024,8,29,242,2024-08-29,27.78,18,17.87,NA,1477
"9759",5.61003921649128,45.6401693491095,2024,8,30,243,2024-08-30,27.8,18.93,18.46,NA,1477
"9760",5.61003921649128,45.6401693491095,2024,8,31,244,2024-08-31,28.09,19.75,18.32,NA,1477
"9761",0.0710220240044624,45.5173490694814,2024,1,1,1,2024-01-01,10.76,6.83,7.85,5.52,1491
"9762",0.0710220240044624,45.5173490694814,2024,1,2,2,2024-01-02,11.92,6.99,8.05,11.65,1491
"9763",0.0710220240044624,45.5173490694814,2024,1,3,3,2024-01-03,13.12,9.59,9.58,12.14,1491
"9764",0.0710220240044624,45.5173490694814,2024,1,4,4,2024-01-04,12.67,7.01,9.04,6.99,1491
"9765",0.0710220240044624,45.5173490694814,2024,1,5,5,2024-01-05,10.04,2.89,6.19,3.26,1491
"9766",0.0710220240044624,45.5173490694814,2024,1,6,6,2024-01-06,7.1,3.01,4.19,4.94,1491
"9767",0.0710220240044624,45.5173490694814,2024,1,7,7,2024-01-07,5.71,0.87,1.69,8.95,1491
"9768",0.0710220240044624,45.5173490694814,2024,1,8,8,2024-01-08,2.66,-4.2,-1.94,9.3,1491
"9769",0.0710220240044624,45.5173490694814,2024,1,9,9,2024-01-09,1.36,-4.63,-4.39,6.51,1491
"9770",0.0710220240044624,45.5173490694814,2024,1,10,10,2024-01-10,2.61,-2.61,-2.41,3.92,1491
"9771",0.0710220240044624,45.5173490694814,2024,1,11,11,2024-01-11,5.9,-2.49,-0.18,3.58,1491
"9772",0.0710220240044624,45.5173490694814,2024,1,12,12,2024-01-12,4.68,-2.76,-1.83,6.86,1491
"9773",0.0710220240044624,45.5173490694814,2024,1,13,13,2024-01-13,4.84,-3,-1.46,5.07,1491
"9774",0.0710220240044624,45.5173490694814,2024,1,14,14,2024-01-14,7.51,-0.88,1.91,3.51,1491
"9775",0.0710220240044624,45.5173490694814,2024,1,15,15,2024-01-15,5.42,1.4,2.92,3.95,1491
"9776",0.0710220240044624,45.5173490694814,2024,1,16,16,2024-01-16,10.84,1.1,4.27,2.25,1491
"9777",0.0710220240044624,45.5173490694814,2024,1,17,17,2024-01-17,13.83,10.94,11.13,5.65,1491
"9778",0.0710220240044624,45.5173490694814,2024,1,18,18,2024-01-18,12.42,-1.32,4.24,11.54,1491
"9779",0.0710220240044624,45.5173490694814,2024,1,19,19,2024-01-19,3.51,-4.24,-3.03,10.54,1491
"9780",0.0710220240044624,45.5173490694814,2024,1,20,20,2024-01-20,4.58,-4.91,-3.76,8.43,1491
"9781",0.0710220240044624,45.5173490694814,2024,1,21,21,2024-01-21,3.98,-1.61,0.2,4.23,1491
"9782",0.0710220240044624,45.5173490694814,2024,1,22,22,2024-01-22,11.74,2.04,5.65,4.03,1491
"9783",0.0710220240044624,45.5173490694814,2024,1,23,23,2024-01-23,13.72,6.25,9.55,6.35,1491
"9784",0.0710220240044624,45.5173490694814,2024,1,24,24,2024-01-24,15.42,8.33,11.83,4.8,1491
"9785",0.0710220240044624,45.5173490694814,2024,1,25,25,2024-01-25,14.68,6.49,9.55,8.71,1491
"9786",0.0710220240044624,45.5173490694814,2024,1,26,26,2024-01-26,13.78,5.53,9.37,5.79,1491
"9787",0.0710220240044624,45.5173490694814,2024,1,27,27,2024-01-27,12.45,5.8,6.98,9.29,1491
"9788",0.0710220240044624,45.5173490694814,2024,1,28,28,2024-01-28,12.44,4.96,6.5,12.34,1491
"9789",0.0710220240044624,45.5173490694814,2024,1,29,29,2024-01-29,14.72,7.1,8.94,10.79,1491
"9790",0.0710220240044624,45.5173490694814,2024,1,30,30,2024-01-30,14.94,6.65,8.71,10.95,1491
"9791",0.0710220240044624,45.5173490694814,2024,1,31,31,2024-01-31,14.09,5.69,7.89,8.76,1491
"9792",0.0710220240044624,45.5173490694814,2024,2,1,32,2024-02-01,10.72,5.51,7.71,3.69,1491
"9793",0.0710220240044624,45.5173490694814,2024,2,2,33,2024-02-02,11.83,4.03,7.97,6.36,1491
"9794",0.0710220240044624,45.5173490694814,2024,2,3,34,2024-02-03,12.25,4.25,5.93,10.91,1491
"9795",0.0710220240044624,45.5173490694814,2024,2,4,35,2024-02-04,9.33,5.15,5.81,7.57,1491
"9796",0.0710220240044624,45.5173490694814,2024,2,5,36,2024-02-05,5.7,4.07,4.19,5.77,1491
"9797",0.0710220240044624,45.5173490694814,2024,2,6,37,2024-02-06,10.28,3.87,6.01,6.27,1491
"9798",0.0710220240044624,45.5173490694814,2024,2,7,38,2024-02-07,13.88,4.28,7.58,11.64,1491
"9799",0.0710220240044624,45.5173490694814,2024,2,8,39,2024-02-08,14.94,8.78,9.15,19.2,1491
"9800",0.0710220240044624,45.5173490694814,2024,2,9,40,2024-02-09,14.79,8.97,9.21,16.14,1491
"9801",0.0710220240044624,45.5173490694814,2024,2,10,41,2024-02-10,10.47,8.25,7.8,13.05,1491
"9802",0.0710220240044624,45.5173490694814,2024,2,11,42,2024-02-11,11.75,5.41,6.88,22.61,1491
"9803",0.0710220240044624,45.5173490694814,2024,2,12,43,2024-02-12,9.51,4.18,5.48,9.7,1491
"9804",0.0710220240044624,45.5173490694814,2024,2,13,44,2024-02-13,10.93,3.68,5.67,10.47,1491
"9805",0.0710220240044624,45.5173490694814,2024,2,14,45,2024-02-14,16.78,4.91,8.4,18.41,1491
"9806",0.0710220240044624,45.5173490694814,2024,2,15,46,2024-02-15,16.12,9.48,10.65,18.52,1491
"9807",0.0710220240044624,45.5173490694814,2024,2,16,47,2024-02-16,11.92,6.65,9.87,4.12,1491
"9808",0.0710220240044624,45.5173490694814,2024,2,17,48,2024-02-17,13.84,3.9,6,17.06,1491
"9809",0.0710220240044624,45.5173490694814,2024,2,18,49,2024-02-18,12.48,2.71,6.32,9.99,1491
"9810",0.0710220240044624,45.5173490694814,2024,2,19,50,2024-02-19,12.71,5.77,7.69,12.62,1491
"9811",0.0710220240044624,45.5173490694814,2024,2,20,51,2024-02-20,12.77,6.4,7.23,12.29,1491
"9812",0.0710220240044624,45.5173490694814,2024,2,21,52,2024-02-21,11.86,4.35,7.24,7.93,1491
"9813",0.0710220240044624,45.5173490694814,2024,2,22,53,2024-02-22,14.46,7.05,8.68,23.12,1491
"9814",0.0710220240044624,45.5173490694814,2024,2,23,54,2024-02-23,8.79,4.91,5.63,12.27,1491
"9815",0.0710220240044624,45.5173490694814,2024,2,24,55,2024-02-24,9.32,3.55,5.37,14.55,1491
"9816",0.0710220240044624,45.5173490694814,2024,2,25,56,2024-02-25,13.08,6.16,8.19,5.79,1491
"9817",0.0710220240044624,45.5173490694814,2024,2,26,57,2024-02-26,11.47,5.37,7.43,18.63,1491
"9818",0.0710220240044624,45.5173490694814,2024,2,27,58,2024-02-27,8.48,2.95,4.77,14.86,1491
"9819",0.0710220240044624,45.5173490694814,2024,2,28,59,2024-02-28,11.22,0.94,3.12,20.1,1491
"9820",0.0710220240044624,45.5173490694814,2024,2,29,60,2024-02-29,11.83,5.9,7.13,8.35,1491
"9821",0.0710220240044624,45.5173490694814,2024,3,1,61,2024-03-01,11.67,4.2,7.32,13.1,1491
"9822",0.0710220240044624,45.5173490694814,2024,3,2,62,2024-03-02,10.43,4.42,6.93,11.36,1491
"9823",0.0710220240044624,45.5173490694814,2024,3,3,63,2024-03-03,9.57,1.98,3.76,20.55,1491
